# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
16	175.000	-0.439	-0.386	0.000	-36.044	-2.587
32	175.000	-0.458	-0.542	0.000	-36.044	-18.180
48	175.000	-0.451	-0.118	0.000	-36.044	24.204
64	175.000	-0.481	-0.492	0.000	-36.044	-13.149
80	175.000	-0.445	-0.582	0.000	-36.045	-22.113
96	175.000	-0.419	-0.244	0.000	-36.045	11.677
112	175.000	-0.455	-0.344	0.000	-36.044	1.615
128	175.000	-0.423	-0.434	0.000	-36.045	-7.362
144	175.000	-0.461	-0.532	0.000	-36.045	-17.188
160	175.000	-0.442	-0.584	0.000	-36.045	-22.306
176	175.000	-0.464	-0.293	0.000	-36.045	6.708
192	175.000	-0.435	-0.152	0.000	-36.645	21.474
208	175.000	-0.415	-0.341	0.000	-36.046	1.909
224	175.000	-0.417	-0.472	0.000	-36.045	-11.162
240	175.000	-0.471	-0.482	0.000	-36.045	-12.124
256	175.000	-0.396	-0.250	0.000	-36.045	11.037
272	175.000	-0.440	-0.321	0.000	-36.046	3.914
288	175.000	-0.475	-0.320	0.000	-36.045	4.033
304	175.000	-0.474	-0.520	0.000	-36.046	-15.943
320	175.000	0.045	4.622	0.000	-36.045	-1.791
336	175.000	-0.420	-0.357	0.000	-36.046	0.303
352	175.000	-0.405	-0.181	0.000	-36.047	17.906
368	175.000	-0.455	-0.367	0.000	-36.047	-0.687
384	175.000	-0.453	-0.341	0.000	-36.046	1.990
400	175.000	-0.476	-0.449	0.000	-36.047	-8.862
416	175.000	-0.421	-0.567	0.000	-36.046	-20.699
432	175.000	-0.444	-0.241	0.000	-36.046	11.976
448	175.000	-0.470	-0.554	0.000	-36.047	-19.375
464	175.000	-0.429	-0.328	0.000	-36.045	3.266
480	175.000	-0.430	-0.165	0.000	-36.046	19.595
496	175.000	-0.419	-0.128	0.000	-36.046	23.285
512	175.000	-0.473	-0.115	0.000	-36.044	24.536
528	175.000	-0.436	-0.517	0.000	-36.046	-15.685
544	175.000	-0.474	-0.505	0.000	-36.045	-14.456
560	175.000	-0.455	-0.579	0.000	-36.044	-21.868
576	175.000	-0.490	-0.332	0.000	-37.187	4.030
