# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
5	175.000	-0.435	-0.157	0.000	-36.044	20.365
21	175.000	-0.455	-0.505	0.000	-36.044	-14.450
37	175.000	-0.451	-0.508	0.000	-36.044	-14.753
53	175.000	-0.385	-0.242	0.000	-37.187	13.021
69	175.000	0.037	4.670	0.000	-36.044	3.035
85	175.000	-0.476	-0.207	0.000	-36.044	15.325
101	175.000	-0.411	-0.280	0.000	-36.045	8.014
117	175.000	-0.498	-0.301	0.000	-37.307	7.229
133	175.000	-0.286	-0.287	0.000	-36.044	7.361
149	175.000	-0.436	-0.296	0.000	-36.045	6.405
165	175.000	-0.449	-0.340	0.000	-39.449	5.423
181	175.000	-0.460	-0.549	0.000	-36.045	-18.837
197	175.000	-0.428	-0.254	0.000	-36.046	10.646
213	175.000	-0.376	-0.150	0.000	-36.045	21.064
229	175.000	-0.426	-0.497	0.000	-36.045	-13.666
245	175.000	-0.462	-0.272	0.000	-36.045	8.836
261	175.000	-0.475	-0.320	0.000	-36.045	4.021
277	175.000	-0.393	-0.167	0.000	-36.046	19.382
293	175.000	-0.410	-0.506	0.000	-36.045	-14.600
309	175.000	-0.462	-0.417	0.000	-36.045	-5.676
325	175.000	-0.296	-0.542	0.000	-36.047	-18.173
341	175.000	-0.489	-0.586	0.000	-36.046	-22.523
357	175.000	-0.424	-0.444	0.000	-36.046	-8.314
373	175.000	-0.463	-0.137	0.000	-36.046	22.387
389	175.000	-0.426	-0.247	0.000	-36.045	11.337
405	175.000	-0.436	-0.138	0.000	-36.045	22.284
421	175.000	-0.448	-0.540	0.000	-36.046	-17.974
437	175.000	-0.394	-0.112	0.000	-36.045	24.827
453	175.000	-0.447	-0.496	0.000	-36.046	-13.505
469	175.000	-0.187	-0.359	0.000	-36.045	0.119
485	175.000	-0.457	-0.434	0.000	-36.045	-7.401
501	175.000	-0.397	-0.161	0.000	-36.044	19.914
517	175.000	-0.439	-0.338	0.000	-36.044	2.233
533	175.000	-0.464	-0.609	0.000	-36.044	-24.866
549	175.000	-0.368	-0.178	0.000	-36.044	18.211
565	175.000	0.073	4.650	0.000	-36.043	1.045
581	175.000	-0.438	-0.275	0.000	-36.044	8.554
597	175.000	-0.451	-0.318	0.000	-36.044	4.276
613	175.000	-0.458	-0.216	0.000	-36.043	14.489
1253	175.000	-0.293	-0.027	0.000	-24.939	22.286
1269	175.000	-0.265	-0.049	0.000	-24.939	20.003
1285	175.000	-0.332	-0.092	0.000	-24.938	15.762
1301	175.000	-0.379	-0.345	0.000	-24.939	-9.607
1317	175.000	-0.351	-0.264	0.000	-24.939	-1.478
1333	175.000	-0.301	-0.347	0.000	-24.938	-9.768
1349	175.000	-0.322	-0.437	0.000	-24.939	-18.771
1365	175.000	-0.336	-0.496	0.000	-24.939	-24.684
1381	175.000	-0.235	-0.178	0.000	-24.940	7.099
1397	175.000	-0.270	-0.031	0.000	-24.939	21.797
1413	175.000	-0.278	-0.171	0.000	-24.939	7.887
1429	175.000	-0.322	-0.209	0.000	-24.940	4.045
1445	175.000	-0.295	-0.127	0.000	-24.939	12.219
1461	175.000	-0.287	-0.114	0.000	-24.939	13.536
1477	175.000	-0.283	-0.128	0.000	-24.940	12.179
1493	175.000	-0.287	-0.041	0.000	-24.940	20.821
1509	175.000	-0.328	-0.069	0.000	-24.940	18.004
1525	175.000	-0.320	-0.078	0.000	-24.941	17.125
1541	175.000	-0.315	-0.226	0.000	-24.939	2.296
1557	175.000	-0.312	-0.373	0.000	-24.941	-12.385
1573	175.000	-0.302	-0.189	0.000	-24.940	6.073
1589	175.000	-0.313	-0.230	0.000	-24.940	1.929
1605	175.000	-0.336	-0.293	0.000	-24.940	-4.365
1621	175.000	-0.263	-0.015	0.000	-24.940	23.463
1637	175.000	-0.237	-0.119	0.000	-24.940	13.044
1653	175.000	-0.353	-0.459	0.000	-24.941	-20.963
1669	175.000	-0.336	-0.444	0.000	-24.940	-19.427
1685	175.000	-0.313	-0.314	0.000	-24.939	-6.480
1701	175.000	-0.324	-0.367	0.000	-24.941	-11.792
1717	175.000	-0.292	-0.288	0.000	-24.940	-3.857
1733	175.000	-0.308	-0.367	0.000	-24.940	-11.715
1749	175.000	-0.302	-0.391	0.000	-24.940	-14.130
1765	175.000	-0.271	-0.024	0.000	-24.939	22.532
1781	175.000	-0.304	-0.492	0.000	-24.939	-24.289
1797	175.000	-0.308	-0.129	0.000	-24.939	12.063
1813	175.000	-0.303	-0.186	0.000	-24.939	6.358
1829	175.000	-0.336	-0.119	0.000	-24.938	13.077
1845	175.000	-0.357	-0.495	0.000	-24.938	-24.584
1861	175.000	-0.252	-0.278	0.000	-24.939	-2.859
1877	175.000	-0.300	-0.146	0.000	-24.939	10.343
2517	175.000	-0.545	-0.441	0.000	-47.137	3.009
2533	175.000	-0.610	-0.573	0.000	-47.136	-10.203
2549	175.000	-0.661	-0.662	0.000	-47.136	-19.078
2565	175.000	-0.615	-0.487	0.000	-47.136	-1.612
2581	175.000	-0.577	-0.335	0.000	-47.137	13.663
2597	175.000	-0.552	-0.382	0.000	-47.137	8.945
2613	175.000	-0.635	-0.541	0.000	-47.137	-6.988
2629	175.000	-0.646	-0.513	0.000	-47.138	-4.144
2645	175.000	-0.574	-0.269	0.000	-47.137	20.210
2661	175.000	-0.559	-0.327	0.000	-47.138	14.449
2677	175.000	-0.568	-0.715	0.000	-47.138	-24.370
2693	175.000	-0.601	-0.647	0.000	-47.138	-17.518
2709	175.000	-0.620	-0.602	0.000	-47.139	-13.026
2725	175.000	-0.581	-0.396	0.000	-47.139	7.526
2741	175.000	-0.628	-0.638	0.000	-47.139	-16.706
2757	175.000	-0.594	-0.449	0.000	-47.140	2.255
2773	175.000	-0.635	-0.398	0.000	-47.139	7.385
2789	175.000	-0.599	-0.528	0.000	-47.139	-5.673
2805	175.000	-0.566	-0.367	0.000	-47.139	10.412
