# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
6644	1435.483
6644	1435.967
6644	1436.451
6644	1436.935
4116	1437.483
6644	1437.420
4052	1437.983
6644	1437.905
6644	1438.390
13060	1438.483
4116	1438.968
6644	1438.875
11732	1438.983
6644	1439.361
13060	1439.467
1780	1439.983
2548	1439.982
3844	1439.983
4052	1439.968
10404	1439.983
11732	1439.967
1476	1440.483
4036	1440.483
2628	1440.983
10276	1441.483
11652	1441.483
11844	1441.483
