# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
14	1434.000	-1.012	-0.772	0.000	-81.406	4.255
30	1434.000	-1.030	-0.754	0.000	-83.434	8.005
46	1434.000	-0.961	-0.820	0.000	-81.359	-0.603
62	1434.000	-1.012	-1.012	0.000	-81.393	-19.788
78	1434.000	-0.962	-0.805	0.000	-82.166	1.703
94	1434.000	-0.968	-0.677	0.000	-81.359	13.702
110	1434.000	-0.981	-0.791	0.000	-81.405	2.306
126	1434.000	-1.083	-1.008	0.000	-81.359	-19.406
142	1434.000	-1.030	-0.904	0.000	-81.381	-9.035
158	1434.000	-1.061	-1.032	0.000	-81.359	-21.798
174	1434.000	-0.994	-0.602	0.000	-82.456	22.223
190	1434.000	-0.973	-0.806	0.000	-81.359	0.745
206	1434.000	-0.700	-0.888	0.000	-83.843	-5.000
222	1434.000	-1.039	-0.650	0.000	-83.118	18.074
238	1434.000	-1.024	-0.810	0.000	-83.458	2.444
254	1434.000	-0.939	-0.692	0.000	-81.747	12.586
270	1434.000	-0.968	-0.922	0.000	-81.359	-10.812
286	1434.000	-1.015	-1.043	0.000	-82.180	-22.072
302	1434.000	-1.036	-0.849	0.000	-82.164	-2.716
318	1434.000	-1.079	-0.783	0.000	-81.718	3.372
334	1434.000	-1.032	-0.872	0.000	-82.384	-4.845
350	1434.000	-0.851	-0.840	0.000	-82.417	-1.575
366	1434.000	-1.015	-1.011	0.000	-86.014	-15.097
382	1434.000	-1.000	-0.730	0.000	-81.384	8.428
398	1434.000	-0.998	-0.946	0.000	-81.367	-13.249
414	1434.000	-0.948	-0.618	0.000	-82.477	20.697
430	1434.000	-0.993	-0.649	0.000	-81.446	16.562
446	1434.000	-0.941	-0.864	0.000	-81.360	-5.011
462	1434.000	-0.797	-0.637	0.000	-83.431	19.760
478	1434.000	-0.969	-1.012	0.000	-83.008	-18.172
494	1434.000	-1.008	-1.014	0.000	-83.253	-18.173
510	1434.000	-1.050	-0.604	0.000	-84.934	24.547
526	1434.000	-1.074	-0.945	0.000	-81.359	-13.105
542	1434.000	-1.049	-1.025	0.000	-82.492	-20.022
558	1434.000	-1.030	-1.017	0.000	-82.905	-18.796
574	1434.000	-0.973	-0.607	0.000	-81.359	20.657
590	1434.000	-0.962	-0.854	0.000	-81.405	-4.033
606	1434.000	-1.087	-0.900	0.000	-83.459	-6.547
622	1434.000	-1.009	-0.756	0.000	-81.376	5.773
1262	1434.000	-0.295	-0.170	0.000	-21.308	4.285
