# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
16	1434.000	-1.028	-0.996	0.000	-81.378	-18.196
32	1434.000	-0.979	-0.592	0.000	-82.189	22.983
48	1434.000	-0.883	-0.693	0.000	-81.359	12.042
64	1434.000	-1.052	-0.865	0.000	-81.427	-5.112
80	1434.000	-1.002	-1.027	0.000	-83.489	-19.235
96	1434.000	-1.007	-0.750	0.000	-81.359	6.373
112	1434.000	-0.940	-0.945	0.000	-81.405	-13.061
128	1434.000	-1.013	-0.934	0.000	-81.766	-11.625
144	1434.000	-0.825	-0.684	0.000	-82.023	13.577
160	1434.000	-0.991	-0.829	0.000	-81.376	-1.475
176	1434.000	-1.034	-1.073	0.000	-83.850	-23.474
192	1434.000	-1.025	-0.766	0.000	-81.360	4.717
208	1434.000	-0.537	4.041	1.000	-82.219	-13.683
224	1434.000	-1.101	-0.995	0.000	-84.314	-15.141
240	1434.000	-0.964	-0.576	0.000	-81.359	23.796
256	1434.000	-1.063	-1.051	0.000	-83.717	-21.380
272	1434.000	-1.044	-0.753	0.000	-81.765	6.477
288	1434.000	-1.023	-1.032	0.000	-82.149	-21.096
304	1434.000	-0.952	-0.609	0.000	-81.435	20.540
320	1434.000	-0.986	-0.863	0.000	-81.359	-4.928
336	1434.000	-1.054	-0.642	0.000	-84.071	19.857
352	1434.000	-0.999	-0.770	0.000	-81.435	4.458
368	1434.000	-0.999	-0.840	0.000	-83.085	-0.867
384	1434.000	-1.066	-0.982	0.000	-82.950	-15.270
400	1434.000	-1.026	-1.028	0.000	-81.397	-21.377
416	1434.000	-1.092	-1.051	0.000	-84.370	-20.681
432	1434.000	-1.011	-0.768	0.000	-82.147	5.345
448	1434.000	-0.950	-0.624	0.000	-81.359	18.962
464	1434.000	-1.027	-1.057	0.000	-82.121	-23.567
480	1434.000	-1.054	-0.735	0.000	-83.085	9.614
496	1434.000	-0.979	-0.710	0.000	-82.136	11.160
512	1434.000	-1.016	-0.591	0.000	-83.458	24.368
