# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
3	1434.000	-1.037	-0.748	0.000	-81.723	6.929
19	1434.000	-0.918	-0.600	0.000	-81.360	21.374
35	1434.000	-0.921	-0.741	0.000	-81.379	7.264
51	1434.000	-1.004	-0.928	0.000	-81.359	-11.484
67	1434.000	-0.934	-0.709	0.000	-81.405	10.545
83	1434.000	-1.069	-1.029	0.000	-81.406	-21.519
99	1434.000	-1.027	-0.829	0.000	-81.359	-1.562
115	1434.000	-0.893	-0.657	0.000	-81.404	15.691
131	1434.000	-1.006	-1.001	0.000	-82.168	-17.964
147	1434.000	-1.001	-0.739	0.000	-81.674	7.752
163	1434.000	-0.817	-1.013	0.000	-81.367	-19.948
179	1434.000	-1.087	-0.937	0.000	-84.217	-9.442
195	1434.000	-1.052	-1.036	0.000	-83.651	-19.909
211	1434.000	-1.025	-0.781	0.000	-83.006	4.872
227	1434.000	-1.004	-0.643	0.000	-83.819	19.471
243	1434.000	-1.094	-1.024	0.000	-81.675	-20.751
259	1434.000	-1.048	-0.797	0.000	-82.525	2.788
275	1434.000	-1.148	-1.028	0.000	-84.650	-18.105
291	1434.000	-1.009	-0.868	0.000	-81.359	-5.467
307	1434.000	-1.011	-0.733	0.000	-82.534	9.210
323	1434.000	-1.042	-0.649	0.000	-82.142	17.213
339	1434.000	-1.018	-0.577	0.000	-82.475	24.778
355	1434.000	-0.501	4.222	1.000	-81.443	3.611
371	1434.000	-0.983	-0.978	0.000	-81.359	-16.466
387	1434.000	-1.050	-0.653	0.000	-84.707	19.376
403	1434.000	-1.002	-0.667	0.000	-81.403	14.728
419	1434.000	-0.975	-1.063	0.000	-81.360	-24.948
435	1434.000	-0.966	-0.947	0.000	-82.823	-11.895
451	1434.000	-0.947	-0.640	0.000	-81.359	17.392
467	1434.000	-1.094	-0.807	0.000	-83.709	3.000
483	1434.000	-1.084	-1.083	0.000	-85.601	-22.728
499	1434.000	-0.976	-0.970	0.000	-81.359	-15.653
515	1434.000	-0.877	-0.670	0.000	-82.252	15.245
531	1434.000	-1.089	-0.942	0.000	-83.531	-10.717
547	1434.000	-1.064	-0.657	0.000	-82.391	16.661
563	1434.000	-0.958	-0.858	0.000	-81.416	-4.395
579	1434.000	-1.005	-0.986	0.000	-82.348	-16.206
595	1434.000	-0.994	-0.902	0.000	-82.391	-7.764
611	1434.000	-1.000	-0.675	0.000	-81.360	13.810
1267	1434.000	-0.286	-0.326	0.000	-21.242	-11.347
1283	1434.000	-0.281	-0.185	0.000	-21.858	3.351
1299	1434.000	-0.296	-0.125	0.000	-21.242	8.723
1315	1434.000	-0.307	-0.342	0.000	-21.341	-12.903
1331	1434.000	-0.208	-0.225	0.000	-21.726	-0.811
1347	1434.000	-0.288	-0.307	0.000	-21.242	-9.476
1363	1434.000	-0.232	0.006	0.000	-21.517	22.074
1379	1434.000	-0.314	-0.411	0.000	-21.465	-19.648
1395	1434.000	-0.275	-0.171	0.000	-21.245	4.132
1411	1434.000	-0.281	-0.183	0.000	-21.339	3.003
1427	1434.000	-0.291	-0.418	0.000	-21.417	-20.388
1443	1434.000	-0.322	-0.143	0.000	-21.252	6.923
1459	1434.000	-0.325	-0.361	0.000	-21.773	-14.338
1475	1434.000	-0.285	-0.312	0.000	-21.250	-9.999
1491	1434.000	-0.253	-0.403	0.000	-21.554	-18.710
1507	1434.000	-0.278	-0.240	0.000	-21.813	-2.204
1523	1434.000	-0.249	-0.162	0.000	-21.249	5.026
1539	1434.000	-0.364	-0.363	0.000	-22.083	-14.177
1555	1434.000	-0.268	-0.148	0.000	-21.767	7.014
1571	1434.000	-0.290	-0.338	0.000	-21.406	-12.404
1587	1434.000	-0.224	-0.224	0.000	-21.724	-0.639
1603	1434.000	-0.245	-0.326	0.000	-21.542	-11.010
1619	1434.000	-0.308	-0.167	0.000	-21.249	4.519
1635	1434.000	-0.267	-0.125	0.000	-21.435	8.906
1651	1434.000	-0.255	-0.013	0.000	-21.360	20.104
1667	1434.000	-0.292	-0.360	0.000	-21.329	-14.663
1683	1434.000	-0.291	-0.336	0.000	-21.732	-11.895
1699	1434.000	-0.315	-0.344	0.000	-21.250	-13.178
1715	1434.000	-0.260	-0.299	0.000	-21.438	-8.474
1731	1434.000	-0.246	0.030	0.000	-21.386	24.435
1747	1434.000	-0.281	-0.389	0.000	-21.416	-17.494
1763	1434.000	-0.257	-0.235	0.000	-21.544	-1.985
1779	1434.000	-0.337	-0.459	0.000	-21.258	-24.598
1795	1434.000	-0.192	-0.046	0.000	-21.249	16.680
1811	1434.000	-0.216	-0.030	0.000	-21.906	18.910
1827	1434.000	-0.255	-0.288	0.000	-21.248	-7.540
1843	1434.000	-0.204	-0.022	0.000	-21.245	19.036
1859	1434.000	-0.306	-0.358	0.000	-21.967	-13.808
1875	1434.000	-0.240	-0.168	0.000	-21.241	4.441
2515	1434.000	-0.311	-0.098	0.000	-24.390	14.598
2531	1434.000	-0.306	-0.125	0.000	-24.825	12.372
2547	1434.000	-0.324	-0.420	0.000	-24.371	-17.658
2563	1434.000	-0.353	-0.186	0.000	-25.074	6.430
2579	1434.000	-0.306	-0.075	0.000	-24.410	16.898
2595	1434.000	-0.346	-0.349	0.000	-24.327	-10.589
2611	1434.000	-0.296	-0.255	0.000	-24.705	-0.805
2627	1434.000	-0.319	-0.107	0.000	-24.505	13.845
2643	1434.000	-0.325	-0.325	0.000	-24.324	-8.190
2659	1434.000	-0.309	-0.360	0.000	-24.461	-11.535
2675	1434.000	-0.302	-0.222	0.000	-24.322	2.087
2691	1434.000	-0.285	-0.179	0.000	-24.314	6.421
2707	1434.000	-0.343	-0.353	0.000	-24.447	-10.828
2723	1434.000	-0.278	-0.218	0.000	-24.314	2.529
2739	1434.000	-0.338	-0.229	0.000	-24.507	1.612
2755	1434.000	-0.307	-0.393	0.000	-24.465	-14.885
2771	1434.000	-0.360	-0.466	0.000	-24.319	-22.253
