# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
9	126.000	-0.965	-0.732	0.000	-80.572	7.353
25	126.000	-1.017	-0.669	0.000	-78.808	11.874
41	126.000	-1.014	-0.958	0.000	-79.543	-16.230
57	126.000	-0.984	-0.627	0.000	-78.808	16.108
73	126.000	-0.991	-0.594	0.000	-78.855	19.500
89	126.000	-1.026	-0.914	0.000	-78.808	-12.604
105	126.000	-0.969	-0.605	0.000	-79.575	19.104
121	126.000	-1.091	-1.025	0.000	-80.594	-21.867
137	126.000	-1.018	-0.874	0.000	-81.581	-5.864
153	126.000	-1.077	-1.005	0.000	-79.547	-20.984
169	126.000	-1.025	-1.001	0.000	-80.366	-19.699
185	126.000	-0.953	-0.916	0.000	-79.527	-12.039
201	126.000	-0.989	-0.759	0.000	-78.888	2.943
217	126.000	-0.980	-0.662	0.000	-80.342	14.154
233	126.000	-0.661	-0.762	0.000	-79.532	3.310
249	126.000	-0.990	-0.821	0.000	-79.565	-2.554
265	126.000	-1.021	-0.969	0.000	-80.353	-16.553
281	126.000	-1.006	-0.716	0.000	-81.258	9.644
297	126.000	-0.986	-0.709	0.000	-78.816	7.909
313	126.000	-0.989	-0.991	0.000	-79.199	-19.941
329	126.000	-1.036	-0.966	0.000	-79.736	-16.861
345	126.000	-1.023	-0.916	0.000	-79.749	-11.820
361	126.000	-0.976	-0.910	0.000	-78.866	-12.145
377	126.000	-0.942	-0.560	0.000	-79.157	23.125
393	126.000	-1.014	-0.745	0.000	-79.742	5.203
409	126.000	-0.907	-0.662	0.000	-78.808	12.577
425	126.000	-1.046	-0.586	0.000	-81.553	22.971
441	126.000	-1.001	-0.637	0.000	-78.824	15.106
457	126.000	-0.743	-0.804	0.000	-78.867	-1.527
473	126.000	-0.794	-0.595	0.000	-80.777	21.265
489	126.000	-0.999	-0.621	0.000	-79.537	17.481
505	126.000	-0.964	-0.685	0.000	-78.869	10.413
521	126.000	-1.031	-0.864	0.000	-78.871	-7.549
537	126.000	-0.957	-0.721	0.000	-79.730	7.666
553	126.000	-0.991	-0.934	0.000	-79.547	-13.821
569	126.000	-0.967	-0.638	0.000	-78.808	15.007
585	126.000	-0.738	-0.739	0.000	-78.808	4.888
601	126.000	-1.006	-0.809	0.000	-78.824	-2.107
617	126.000	-1.029	-0.967	0.000	-78.808	-17.878
633	126.000	-1.018	-0.852	0.000	-78.808	-6.396
649	126.000	-1.023	-0.915	0.000	-78.808	-12.662
665	126.000	-0.971	-0.725	0.000	-78.851	6.371
681	126.000	-1.012	-0.945	0.000	-78.808	-15.703
697	126.000	-0.959	-0.686	0.000	-78.808	10.239
713	126.000	-1.002	-1.010	0.000	-78.808	-22.212
729	126.000	-0.922	-0.797	0.000	-78.808	-0.933
745	126.000	-0.959	-0.605	0.000	-78.808	18.343
761	126.000	-0.929	-0.594	0.000	-78.808	19.386
777	126.000	-0.982	-0.672	0.000	-78.815	11.581
793	126.000	-1.002	-1.034	0.000	-78.808	-24.615
809	126.000	-0.956	-0.876	0.000	-78.808	-8.784
825	126.000	-0.957	-0.761	0.000	-78.817	2.709
841	126.000	-0.978	-0.694	0.000	-78.808	9.376
857	126.000	-0.968	-0.658	0.000	-78.808	12.980
873	126.000	-1.006	-0.784	0.000	-78.808	0.406
889	126.000	-0.992	-0.938	0.000	-78.808	-14.945
905	126.000	-0.961	-0.909	0.000	-78.808	-12.136
921	126.000	-1.020	-0.990	0.000	-78.808	-20.210
937	126.000	-0.684	-0.628	0.000	-78.808	15.999
953	126.000	-0.875	-0.567	0.000	-78.808	22.110
969	126.000	-1.007	-0.800	0.000	-78.808	-1.145
985	126.000	-0.997	-0.545	0.000	-78.808	24.350
1001	126.000	-1.002	-0.873	0.000	-78.808	-8.466
1017	126.000	-0.982	-0.844	0.000	-78.808	-5.561
1033	126.000	-1.067	-0.889	0.000	-78.808	-10.107
1049	126.000	-0.951	-0.811	0.000	-78.808	-2.288
1065	126.000	-0.961	-0.693	0.000	-78.808	9.506
1081	126.000	-1.004	-0.710	0.000	-78.808	7.778
1097	126.000	-0.942	-0.782	0.000	-78.808	0.573
1113	126.000	-0.935	-0.542	0.000	-78.808	24.599
1129	126.000	-0.972	-0.932	0.000	-78.808	-14.390
1145	126.000	-0.999	-0.654	0.000	-78.808	13.418
1161	126.000	-0.975	-0.741	0.000	-78.808	4.741
1177	126.000	-1.033	-1.031	0.000	-78.808	-24.267
1193	126.000	-1.003	-1.012	0.000	-78.808	-22.361
1209	126.000	-0.974	-0.901	0.000	-78.808	-11.270
1225	126.000	-0.981	-0.634	0.000	-78.808	15.392
1241	126.000	-0.953	-0.819	0.000	-78.808	-3.064
1257	126.000	-0.999	-0.696	0.000	-78.808	9.168
1273	126.000	-0.951	-0.570	0.000	-78.808	21.765
1289	126.000	-1.030	-1.008	0.000	-78.808	-21.953
1305	126.000	-1.018	-1.038	0.000	-78.808	-24.944
1321	126.000	-0.879	-0.729	0.000	-78.808	5.871
1337	126.000	-0.971	-0.559	0.000	-78.808	22.940
1353	126.000	-0.995	-0.859	0.000	-78.808	-7.105
1369	126.000	-0.968	-0.662	0.000	-78.808	12.597
1385	126.000	-0.944	-0.607	0.000	-78.808	18.082
1401	126.000	-0.889	-0.914	0.000	-78.808	-12.606
1417	126.000	-0.986	-0.898	0.000	-78.808	-11.006
1433	126.000	-0.727	-0.539	0.000	-78.808	24.948
