# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
14	947.000	-0.998	-0.828	0.000	-77.685	-5.136
30	947.000	-0.969	-0.862	0.000	-77.241	-8.960
46	947.000	-0.957	-0.932	0.000	-75.793	-17.394
62	947.000	-0.835	-0.760	0.000	-75.793	-0.255
78	947.000	-0.913	-0.813	0.000	-75.802	-5.496
94	947.000	-0.932	-0.870	0.000	-75.793	-11.235
110	947.000	-0.902	-0.522	0.000	-75.802	23.650
126	947.000	-1.048	-0.862	0.000	-75.799	-10.372
142	947.000	-0.973	-0.665	0.000	-76.528	9.982
158	947.000	-0.985	-0.993	0.000	-75.802	-23.457
174	947.000	-0.962	-0.679	0.000	-76.647	8.784
190	947.000	-0.919	-0.719	0.000	-75.793	3.883
206	947.000	-0.961	-0.920	0.000	-76.513	-15.456
222	947.000	-0.963	-0.642	0.000	-75.796	11.625
238	947.000	-0.930	-0.592	0.000	-75.793	16.549
254	947.000	-0.327	-0.565	0.000	-75.793	19.338
270	947.000	-0.947	-0.768	0.000	-76.730	-0.114
286	947.000	-0.927	-0.771	0.000	-76.611	-0.532
302	947.000	-0.900	-0.677	0.000	-75.793	8.130
318	947.000	-0.974	-0.890	0.000	-76.721	-12.314
334	947.000	-1.007	-0.848	0.000	-78.006	-6.769
350	947.000	-0.956	-0.540	0.000	-75.793	21.842
366	947.000	-0.963	-0.550	0.000	-75.796	20.788
382	947.000	-0.907	-0.854	0.000	-75.793	-9.577
398	947.000	-0.970	-0.673	0.000	-75.799	8.493
414	947.000	-0.998	-0.759	0.000	-77.772	1.883
430	947.000	-0.935	-0.551	0.000	-76.197	21.070
446	947.000	-0.981	-0.991	0.000	-75.812	-23.273
462	947.000	-0.989	-0.922	0.000	-76.521	-15.657
478	947.000	-0.969	-0.963	0.000	-78.011	-18.288
494	947.000	-0.959	-0.786	0.000	-76.150	-2.413
510	947.000	-0.870	-0.574	0.000	-76.527	19.132
526	947.000	-0.967	-0.953	0.000	-75.793	-19.557
542	947.000	-1.022	-0.685	0.000	-78.013	9.467
558	947.000	-0.930	-0.619	0.000	-75.806	13.877
574	947.000	-0.749	-0.992	0.000	-76.721	-22.469
590	947.000	-1.033	-0.664	0.000	-80.555	14.174
606	947.000	-0.919	-0.774	0.000	-77.754	0.341
622	947.000	-0.980	-0.648	0.000	-76.721	11.917
1262	947.000	-0.138	-0.011	0.000	-13.595	12.462
1278	947.000	-0.132	0.029	0.000	-13.432	16.345
1294	947.000	-0.224	-0.337	0.000	-13.440	-20.284
1310	947.000	-0.202	0.049	0.000	-13.553	18.439
1326	947.000	-0.176	-0.237	0.000	-13.430	-10.258
1342	947.000	-0.210	-0.115	0.000	-13.469	1.947
1358	947.000	-0.154	0.098	0.000	-13.714	23.469
1374	947.000	-0.194	-0.149	0.000	-13.429	-1.421
1390	947.000	-0.144	0.027	0.000	-13.432	16.163
1406	947.000	-0.138	-0.030	0.000	-13.767	10.746
1422	947.000	-0.209	-0.284	0.000	-13.429	-15.004
1438	947.000	-0.128	0.113	0.000	-13.437	24.764
1454	947.000	-0.173	-0.135	0.000	-13.635	0.111
1470	947.000	-0.147	0.049	0.000	-13.426	18.297
1486	947.000	-0.211	-0.268	0.000	-13.428	-13.387
1502	947.000	-0.239	-0.350	0.000	-13.735	-21.222
1518	947.000	-0.124	-0.051	0.000	-13.428	8.335
1534	947.000	-0.177	0.032	0.000	-13.428	16.598
1550	947.000	-0.193	-0.342	0.000	-13.428	-20.752
1566	947.000	-0.212	-0.306	0.000	-13.429	-17.147
1582	947.000	-0.159	-0.175	0.000	-13.427	-4.122
1598	947.000	-0.092	-0.002	0.000	-13.427	13.214
1614	947.000	-0.181	-0.339	0.000	-13.440	-20.486
1630	947.000	-0.179	-0.240	0.000	-13.426	-10.561
1646	947.000	-0.176	-0.366	0.000	-13.428	-23.151
1662	947.000	-0.181	-0.377	0.000	-13.547	-24.134
1678	947.000	-0.241	-0.370	0.000	-13.428	-23.542
1694	947.000	-0.193	-0.111	0.000	-13.830	2.686
1710	947.000	-0.196	-0.183	0.000	-13.656	-4.607
1726	947.000	-0.152	-0.268	0.000	-13.550	-13.233
