# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
187	126.981
100059	126.983
100555	126.983
120187	126.981
120491	126.981
187	127.465
100059	127.467
100555	127.467
120187	127.465
120491	127.465
187	127.949
100059	127.951
100555	127.951
120187	127.949
120491	127.949
187	128.434
100059	128.436
100555	128.436
120187	128.433
120491	128.433
187	128.918
100059	128.920
100555	128.920
120187	128.918
120491	128.918
187	129.403
100059	129.405
100555	129.405
120187	129.403
120491	129.403
187	129.888
100059	129.890
100555	129.890
120187	129.888
120491	129.888
187	130.373
100059	130.375
100555	130.375
120187	130.373
120491	130.373
201083	130.483
187	130.859
100059	130.861
100555	130.861
120187	130.859
120491	130.859
160763	130.983
209787	130.983
20395	131.483
120491	131.344
189643	131.483
187	131.847
40203	131.983
100059	131.849
120187	132.349
100555	132.853
