# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
8	126.000	-1.006	-0.779	0.000	-80.787	2.889
24	126.000	-1.041	-1.045	0.000	-79.870	-24.631
40	126.000	-1.037	-0.566	0.000	-80.330	23.681
56	126.000	-1.017	-0.728	0.000	-78.808	5.970
72	126.000	-0.897	-0.960	0.000	-78.845	-17.135
88	126.000	-0.923	-0.599	0.000	-78.808	18.957
104	126.000	-1.020	-0.700	0.000	-78.848	8.879
120	126.000	-1.037	-0.998	0.000	-80.017	-19.745
136	126.000	-1.062	-0.765	0.000	-81.481	4.986
152	126.000	-0.519	4.216	0.000	-79.756	1.405
168	126.000	-0.935	-0.793	0.000	-80.782	1.463
184	126.000	-1.011	-0.837	0.000	-80.322	-3.415
200	126.000	-1.017	-0.801	0.000	-78.842	-1.214
216	126.000	-1.026	-0.767	0.000	-79.537	2.821
232	126.000	-0.826	-0.880	0.000	-78.808	-9.159
248	126.000	-0.942	-0.701	0.000	-80.371	10.318
264	126.000	-1.033	-0.959	0.000	-80.787	-15.149
280	126.000	-1.009	-0.885	0.000	-81.252	-7.248
296	126.000	-0.991	-0.997	0.000	-78.824	-20.886
312	126.000	-0.956	-0.831	0.000	-79.631	-3.452
328	126.000	-0.935	-0.973	0.000	-80.761	-16.495
344	126.000	-1.039	-0.947	0.000	-78.824	-15.874
360	126.000	-0.979	-0.600	0.000	-78.873	18.890
376	126.000	-0.967	-0.615	0.000	-79.548	18.050
392	126.000	-0.392	4.139	0.000	-80.774	-5.374
408	126.000	-0.509	4.182	0.000	-78.842	-2.925
424	126.000	-0.555	4.234	0.000	-81.418	4.806
440	126.000	-0.954	-0.574	0.000	-78.815	21.390
456	126.000	-1.008	-0.954	0.000	-78.854	-16.588
472	126.000	-0.928	-0.680	0.000	-79.736	11.719
488	126.000	-0.963	-0.862	0.000	-78.808	-7.355
504	126.000	-0.996	-0.621	0.000	-78.853	16.799
520	126.000	-0.713	-0.582	0.000	-79.188	20.995
536	126.000	-1.023	-1.042	0.000	-79.527	-24.652
552	126.000	-1.020	-0.666	0.000	-79.755	13.179
568	126.000	-0.969	-0.784	0.000	-78.808	0.369
584	126.000	-0.640	-0.603	0.000	-78.808	18.524
600	126.000	-1.023	-0.994	0.000	-78.824	-20.591
616	126.000	-0.972	-0.611	0.000	-78.808	17.730
632	126.000	-0.939	-0.870	0.000	-78.808	-8.174
648	126.000	-0.984	-0.989	0.000	-78.808	-20.078
664	126.000	-0.931	-0.654	0.000	-78.841	13.441
680	126.000	-0.976	-0.642	0.000	-78.808	14.625
696	126.000	-0.935	-0.595	0.000	-78.808	19.353
712	126.000	-0.921	-0.605	0.000	-78.808	18.321
728	126.000	-0.936	-0.631	0.000	-78.808	15.706
744	126.000	-0.936	-0.575	0.000	-78.808	21.320
760	126.000	-0.992	-0.781	0.000	-78.808	0.690
776	126.000	-0.612	-0.737	0.000	-78.824	5.088
792	126.000	-0.957	-0.813	0.000	-78.808	-2.450
808	126.000	-0.952	-0.691	0.000	-78.808	9.757
