# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
9	947.000	-0.964	-0.863	0.000	-77.272	-9.068
25	947.000	-0.964	-0.617	0.000	-79.458	17.718
41	947.000	-0.949	-0.715	0.000	-76.868	5.336
57	947.000	-0.969	-0.673	0.000	-78.332	11.023
73	947.000	-0.953	-0.983	0.000	-76.191	-22.071
89	947.000	-0.973	-0.755	0.000	-77.334	1.848
105	947.000	-0.967	-0.691	0.000	-75.813	6.744
121	947.000	-0.948	-0.780	0.000	-77.551	-0.487
137	947.000	-0.956	-0.610	0.000	-75.793	14.757
153	947.000	-0.585	-0.657	0.000	-77.308	11.595
169	947.000	-0.957	-0.886	0.000	-75.827	-12.810
185	947.000	-0.970	-0.660	0.000	-75.793	9.815
201	947.000	-0.556	-0.784	0.000	-75.796	-2.584
217	947.000	-0.972	-0.918	0.000	-75.820	-15.965
233	947.000	-0.986	-0.598	0.000	-75.793	15.982
249	947.000	-0.938	-0.806	0.000	-75.793	-4.787
265	947.000	-0.940	-0.863	0.000	-75.793	-10.489
281	947.000	-0.912	-0.919	0.000	-75.793	-16.117
297	947.000	-0.948	-0.657	0.000	-76.518	10.843
313	947.000	-0.911	-0.632	0.000	-75.793	12.624
329	947.000	-0.960	-0.668	0.000	-75.801	9.013
345	947.000	-0.960	-0.672	0.000	-77.746	10.593
361	947.000	-1.077	-1.005	0.000	-77.873	-22.650
377	947.000	-0.896	-0.997	0.000	-76.626	-23.038
393	947.000	-0.953	-0.741	0.000	-75.799	1.666
409	947.000	-0.824	-0.692	0.000	-76.748	7.535
425	947.000	-0.987	-0.600	0.000	-76.782	16.827
441	947.000	-0.969	-1.003	0.000	-75.818	-24.449
457	947.000	-1.032	-0.836	0.000	-78.927	-4.722
473	947.000	-0.922	-0.781	0.000	-75.796	-2.259
489	947.000	-0.949	-0.615	0.000	-75.793	14.273
505	947.000	-0.949	-0.738	0.000	-76.609	2.796
521	947.000	-0.970	-1.005	0.000	-78.526	-21.958
537	947.000	-0.983	-0.944	0.000	-76.185	-18.189
553	947.000	-0.914	-0.600	0.000	-76.559	16.544
569	947.000	-0.840	-0.767	0.000	-77.593	0.855
585	947.000	-0.788	-0.547	0.000	-75.829	21.123
601	947.000	-0.549	4.326	1.000	-79.625	12.179
617	947.000	-0.961	-0.604	0.000	-79.071	18.702
1257	947.000	-0.161	-0.340	0.000	-14.104	-19.930
1273	947.000	-0.172	-0.127	0.000	-13.524	0.804
1289	947.000	-0.134	0.066	0.000	-13.742	20.351
1305	947.000	-0.164	-0.141	0.000	-13.519	-0.599
1321	947.000	-0.150	-0.079	0.000	-13.435	5.543
1337	947.000	-0.221	-0.349	0.000	-13.686	-21.192
1353	947.000	-0.159	0.077	0.000	-13.636	21.366
1369	947.000	-0.139	-0.243	0.000	-13.430	-10.878
1385	947.000	-0.158	-0.252	0.000	-13.681	-11.548
1401	947.000	-0.166	-0.196	0.000	-13.426	-6.162
1417	947.000	-0.140	-0.019	0.000	-13.426	11.549
1433	947.000	-0.148	-0.187	0.000	-13.711	-5.039
1449	947.000	-0.181	0.057	0.000	-13.429	19.154
1465	947.000	-0.205	-0.036	0.000	-13.434	9.789
1481	947.000	-0.178	-0.278	0.000	-13.469	-14.326
1497	947.000	-0.146	-0.326	0.000	-13.426	-19.164
1513	947.000	-0.152	-0.034	0.000	-13.431	10.081
1529	947.000	-0.163	-0.297	0.000	-13.818	-15.881
1545	947.000	-0.171	-0.272	0.000	-13.430	-13.736
1561	947.000	-0.203	-0.105	0.000	-13.434	2.938
1577	947.000	-0.161	-0.303	0.000	-13.513	-16.816
1593	947.000	-0.108	0.111	0.000	-13.430	24.482
1609	947.000	-0.144	0.095	0.000	-13.519	23.036
1625	947.000	-0.212	-0.264	0.000	-13.429	-12.952
1641	947.000	-0.201	-0.133	0.000	-13.434	0.172
1657	947.000	-0.133	-0.021	0.000	-13.513	11.405
1673	947.000	-0.191	-0.156	0.000	-13.429	-2.149
1689	947.000	-0.189	0.019	0.000	-13.433	15.295
1705	947.000	-0.217	-0.222	0.000	-13.429	-8.723
1721	947.000	-0.195	0.113	0.000	-13.541	24.824
1737	947.000	-0.136	-0.031	0.000	-13.431	10.351
1753	947.000	-0.154	-0.018	0.000	-13.747	11.981
1769	947.000	-0.170	-0.132	0.000	-13.627	0.412
1785	947.000	-0.173	0.100	0.000	-13.551	23.529
1801	947.000	-0.119	-0.137	0.000	-13.682	-0.045
1817	947.000	-0.210	-0.137	0.000	-13.449	-0.234
1833	947.000	-0.097	0.099	0.000	-13.883	23.749
1849	947.000	-0.179	-0.359	0.000	-13.632	-22.298
1865	947.000	-0.201	0.009	0.000	-13.539	14.445
2505	947.000	-0.160	-0.099	0.000	-12.513	2.605
2521	947.000	-0.137	0.068	0.000	-12.336	19.111
2537	947.000	-0.219	-0.342	0.000	-12.334	-21.846
2553	947.000	-0.156	0.048	0.000	-12.337	17.157
2569	947.000	-0.182	-0.337	0.000	-12.336	-21.373
2585	947.000	-0.176	-0.117	0.000	-12.327	0.578
2601	947.000	-0.152	-0.298	0.000	-12.331	-17.480
2617	947.000	-0.161	-0.368	0.000	-12.540	-24.266
2633	947.000	-0.103	-0.108	0.000	-12.421	1.663
2649	947.000	-0.095	0.106	0.000	-12.324	22.945
2665	947.000	-0.123	0.026	0.000	-12.545	15.183
2681	947.000	-0.198	-0.263	0.000	-12.331	-13.990
2697	947.000	-0.118	-0.071	0.000	-12.327	5.259
2713	947.000	-0.182	-0.341	0.000	-12.339	-21.742
2729	947.000	-0.169	-0.061	0.000	-12.326	6.209
2745	947.000	-0.118	0.019	0.000	-12.328	14.252
2761	947.000	-0.236	-0.240	0.000	-12.330	-11.698
2777	947.000	-0.152	-0.205	0.000	-12.328	-8.202
2793	947.000	-0.135	-0.266	0.000	-12.330	-14.252
2809	947.000	-0.191	-0.175	0.000	-12.325	-5.125
2825	947.000	-0.178	-0.145	0.000	-12.326	-2.154
2841	947.000	-0.212	-0.266	0.000	-12.332	-14.240
2857	947.000	-0.182	-0.107	0.000	-12.428	1.721
2873	947.000	-0.160	-0.078	0.000	-12.326	4.503
2889	947.000	-0.195	-0.157	0.000	-12.338	-3.385
2905	947.000	-0.110	-0.010	0.000	-12.330	11.347
2921	947.000	-0.166	0.113	0.000	-12.327	23.619
2937	947.000	-0.112	0.079	0.000	-12.337	20.275
2953	947.000	-0.188	-0.036	0.000	-12.333	8.703
2969	947.000	-0.106	-0.244	0.000	-12.339	-12.090
2985	947.000	-0.179	0.040	0.000	-12.530	16.495
3001	947.000	-0.162	-0.082	0.000	-12.335	4.138
3017	947.000	-0.171	-0.204	0.000	-12.341	-8.066
3033	947.000	-0.111	0.069	0.000	-12.333	19.186
3049	947.000	-0.139	-0.256	0.000	-12.449	-13.161
3065	947.000	-0.162	-0.280	0.000	-12.345	-15.677
3081	947.000	-0.191	-0.358	0.000	-12.569	-23.253
3097	947.000	-0.229	-0.372	0.000	-12.561	-24.591
3113	947.000	-0.161	-0.126	0.000	-12.340	-0.232
3769	947.000	-0.100	-0.085	0.000	-11.543	3.092
3785	947.000	-0.133	-0.175	0.000	-11.588	-5.958
3801	947.000	-0.183	-0.337	0.000	-11.541	-22.174
3817	947.000	-0.122	-0.323	0.000	-11.541	-20.802
3833	947.000	-0.118	-0.078	0.000	-11.541	3.756
3849	947.000	-0.145	-0.084	0.000	-11.537	3.152
3865	947.000	-0.098	-0.105	0.000	-11.543	0.993
3881	947.000	-0.164	0.010	0.000	-11.540	12.508
3897	947.000	-0.118	-0.224	0.000	-11.542	-10.867
3913	947.000	-0.078	-0.126	0.000	-11.540	-1.050
3929	947.000	-0.134	-0.082	0.000	-11.543	3.298
3945	947.000	-0.119	0.111	0.000	-11.540	22.643
3961	947.000	-0.175	-0.353	0.000	-11.538	-23.718
3977	947.000	-0.154	-0.176	0.000	-11.534	-6.070
3993	947.000	-0.152	-0.005	0.000	-11.537	11.044
4009	947.000	-0.192	0.051	0.000	-11.535	16.652
4025	947.000	-0.172	-0.099	0.000	-11.534	1.627
4041	947.000	-0.225	-0.317	0.000	-11.535	-20.147
4057	947.000	-0.152	0.020	0.000	-11.533	13.507
4073	947.000	-0.192	-0.309	0.000	-11.538	-19.313
4089	947.000	-0.198	-0.233	0.000	-11.537	-11.761
4105	947.000	-0.093	0.014	0.000	-11.629	13.043
4121	947.000	-0.167	0.074	0.000	-11.539	18.894
4137	947.000	-0.150	-0.006	0.000	-11.541	10.980
4153	947.000	-0.163	-0.025	0.000	-11.838	9.357
4169	947.000	-0.168	-0.291	0.000	-11.541	-17.572
4185	947.000	-0.082	0.111	0.000	-11.540	22.686
4201	947.000	-0.147	-0.080	0.000	-11.829	3.849
4217	947.000	-0.161	-0.223	0.000	-11.589	-10.741
4233	947.000	-0.134	-0.174	0.000	-11.780	-5.667
4249	947.000	-0.175	-0.221	0.000	-11.543	-10.574
4265	947.000	-0.103	0.124	0.000	-11.544	23.910
4281	947.000	-0.184	-0.130	0.000	-11.779	-1.259
4297	947.000	-0.134	-0.192	0.000	-11.542	-7.663
4313	947.000	-0.180	-0.171	0.000	-11.628	-5.443
4329	947.000	-0.138	-0.003	0.000	-11.544	11.204
4345	947.000	-0.104	-0.065	0.000	-11.543	5.089
4361	947.000	-0.199	-0.241	0.000	-11.786	-12.300
4377	947.000	-0.183	-0.171	0.000	-11.541	-5.553
5017	947.000	-0.154	-0.170	0.000	-16.018	-0.942
5033	947.000	-0.150	-0.014	0.000	-15.571	14.175
5049	947.000	-0.232	-0.292	0.000	-15.687	-13.520
5065	947.000	-0.253	-0.042	0.000	-15.615	11.409
5081	947.000	-0.217	-0.227	0.000	-15.570	-7.108
5097	947.000	-0.224	-0.399	0.000	-15.567	-24.333
5113	947.000	-0.229	-0.279	0.000	-15.659	-12.245
5129	947.000	-0.178	-0.347	0.000	-15.570	-19.134
5145	947.000	-0.185	-0.403	0.000	-15.567	-24.709
5161	947.000	-0.190	-0.097	0.000	-15.566	5.887
5177	947.000	-0.215	-0.049	0.000	-15.563	10.656
5193	947.000	-0.241	-0.396	0.000	-15.567	-24.061
5209	947.000	-0.211	-0.008	0.000	-15.565	14.808
5225	947.000	-0.160	0.058	0.000	-15.563	21.349
5241	947.000	-0.252	0.083	0.000	-15.568	23.851
5257	947.000	-0.165	0.039	0.000	-15.563	19.510
5273	947.000	-0.254	-0.276	0.000	-15.564	-12.025
5289	947.000	-0.203	-0.013	0.000	-15.609	14.293
5305	947.000	-0.248	-0.277	0.000	-15.918	-11.783
5321	947.000	-0.210	-0.188	0.000	-15.571	-3.277
5337	947.000	-0.220	-0.356	0.000	-15.986	-19.631
5353	947.000	-0.249	-0.273	0.000	-16.036	-11.265
5369	947.000	-0.186	-0.163	0.000	-15.570	-0.687
5385	947.000	-0.237	-0.237	0.000	-15.901	-7.764
5401	947.000	-0.201	-0.030	0.000	-15.793	12.838
5417	947.000	-0.207	0.002	0.000	-15.684	15.859
5433	947.000	-0.235	-0.381	0.000	-15.834	-22.222
5449	947.000	-0.181	-0.133	0.000	-15.881	2.573
5465	947.000	-0.156	-0.112	0.000	-16.047	4.831
