# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
13	947.000	-0.953	-1.006	0.000	-76.625	-23.940
29	947.000	-0.964	-0.872	0.000	-76.165	-11.025
45	947.000	-0.934	-0.561	0.000	-75.800	19.728
61	947.000	-0.923	-0.753	0.000	-75.793	0.455
77	947.000	-0.931	-0.707	0.000	-75.793	5.125
93	947.000	-0.888	-0.641	0.000	-75.793	11.658
109	947.000	-0.870	-0.549	0.000	-75.813	20.957
125	947.000	-0.959	-0.835	0.000	-75.799	-7.715
141	947.000	-0.975	-0.889	0.000	-77.327	-11.581
157	947.000	-0.953	-0.910	0.000	-75.800	-15.190
173	947.000	-0.951	-0.825	0.000	-77.564	-4.904
189	947.000	-0.933	-0.773	0.000	-75.793	-1.475
205	947.000	-0.919	-0.791	0.000	-77.307	-1.801
221	947.000	-0.938	-0.618	0.000	-75.803	14.051
237	947.000	-0.958	-0.922	0.000	-75.793	-16.381
253	947.000	-0.973	-0.963	0.000	-75.794	-20.505
269	947.000	-0.929	-0.839	0.000	-76.531	-7.386
285	947.000	-0.759	-0.693	0.000	-76.841	7.499
301	947.000	-0.931	-0.650	0.000	-75.793	10.828
317	947.000	-0.971	-0.963	0.000	-75.793	-20.494
333	947.000	-1.056	-0.971	0.000	-76.845	-20.291
349	947.000	-0.926	-0.836	0.000	-75.793	-7.826
365	947.000	-0.949	-0.597	0.000	-76.145	16.479
381	947.000	-0.912	-0.698	0.000	-75.801	6.020
397	947.000	-0.953	-0.533	0.000	-75.807	22.553
413	947.000	-0.992	-0.724	0.000	-78.316	5.893
429	947.000	-0.960	-0.972	0.000	-77.383	-19.820
445	947.000	-0.964	-0.905	0.000	-75.808	-14.649
461	947.000	-0.988	-0.861	0.000	-77.078	-9.049
477	947.000	-0.770	-0.714	0.000	-78.627	7.271
493	947.000	-0.853	-0.552	0.000	-75.799	20.615
509	947.000	-0.953	-0.585	0.000	-77.547	19.096
525	947.000	-0.953	-0.941	0.000	-76.147	-17.911
541	947.000	-1.018	-0.667	0.000	-77.914	11.259
557	947.000	-0.935	-0.993	0.000	-75.796	-23.520
573	947.000	-1.020	-0.757	0.000	-78.491	2.774
589	947.000	-1.042	-0.705	0.000	-79.450	8.947
605	947.000	-0.914	-0.812	0.000	-76.723	-4.461
621	947.000	-0.909	-0.803	0.000	-76.517	-3.736
1261	947.000	-0.177	-0.321	0.000	-13.618	-18.460
1277	947.000	-0.176	-0.238	0.000	-13.528	-10.228
1293	947.000	-0.179	0.095	0.000	-13.436	22.979
1309	947.000	-0.154	0.042	0.000	-13.519	17.733
1325	947.000	-0.158	-0.008	0.000	-13.429	12.633
1341	947.000	-0.196	0.098	0.000	-13.513	23.350
1357	947.000	-0.120	0.065	0.000	-13.636	20.173
1373	947.000	-0.148	0.021	0.000	-13.430	15.534
1389	947.000	-0.176	0.083	0.000	-13.438	21.731
1405	947.000	-0.182	-0.218	0.000	-13.750	-8.057
1421	947.000	-0.176	0.081	0.000	-13.427	21.508
1437	947.000	-0.195	-0.334	0.000	-13.433	-19.976
1453	947.000	-0.204	-0.088	0.000	-13.695	4.936
1469	947.000	-0.173	0.042	0.000	-13.426	17.658
1485	947.000	-0.134	-0.034	0.000	-13.427	10.005
1501	947.000	-0.167	-0.147	0.000	-13.555	-1.151
1517	947.000	-0.188	-0.110	0.000	-13.429	2.430
1533	947.000	-0.140	0.052	0.000	-13.428	18.662
1549	947.000	-0.181	-0.189	0.000	-13.427	-5.459
1565	947.000	-0.205	-0.018	0.000	-13.430	11.607
1581	947.000	-0.163	-0.137	0.000	-13.466	-0.269
1597	947.000	-0.175	0.040	0.000	-13.429	17.470
1613	947.000	-0.193	-0.155	0.000	-13.443	-2.028
1629	947.000	-0.163	-0.047	0.000	-13.428	8.775
1645	947.000	-0.175	-0.262	0.000	-13.430	-12.730
1661	947.000	-0.233	-0.074	0.000	-13.674	6.224
1677	947.000	-0.110	0.102	0.000	-13.430	23.665
1693	947.000	-0.147	0.039	0.000	-13.963	17.823
1709	947.000	-0.104	0.072	0.000	-13.751	20.912
1725	947.000	-0.163	0.108	0.000	-13.525	24.293
1741	947.000	-0.243	-0.372	0.000	-13.784	-23.466
1757	947.000	-0.133	0.088	0.000	-13.515	22.321
1773	947.000	-0.165	-0.258	0.000	-13.432	-12.328
1789	947.000	-0.176	-0.079	0.000	-13.436	5.514
1805	947.000	-0.115	0.104	0.000	-13.706	24.098
1821	947.000	-0.158	-0.293	0.000	-13.432	-15.865
1837	947.000	-0.146	-0.011	0.000	-13.546	12.451
1853	947.000	-0.133	0.003	0.000	-13.433	13.747
1869	947.000	-0.137	0.004	0.000	-13.439	13.881
2509	947.000	-0.160	-0.115	0.000	-12.337	0.840
2525	947.000	-0.196	-0.057	0.000	-12.429	6.760
2541	947.000	-0.162	-0.175	0.000	-12.342	-5.168
2557	947.000	-0.132	-0.013	0.000	-12.423	11.103
2573	947.000	-0.081	0.125	0.000	-12.330	24.781
2589	947.000	-0.176	0.033	0.000	-12.379	15.636
2605	947.000	-0.180	-0.192	0.000	-12.587	-6.654
2621	947.000	-0.207	-0.084	0.000	-12.327	3.948
2637	947.000	-0.090	-0.024	0.000	-12.333	9.916
2653	947.000	-0.170	-0.117	0.000	-12.332	0.625
2669	947.000	-0.088	0.048	0.000	-12.329	17.113
2685	947.000	-0.085	0.064	0.000	-12.331	18.687
2701	947.000	-0.125	0.119	0.000	-12.326	24.203
2717	947.000	-0.151	-0.085	0.000	-12.329	3.820
2733	947.000	-0.133	0.033	0.000	-12.330	15.613
2749	947.000	-0.172	-0.294	0.000	-12.329	-17.053
2765	947.000	-0.182	-0.053	0.000	-12.331	7.047
2781	947.000	-0.183	-0.071	0.000	-12.325	5.257
2797	947.000	-0.146	-0.195	0.000	-12.330	-7.216
2813	947.000	-0.133	-0.131	0.000	-12.328	-0.737
2829	947.000	-0.154	-0.263	0.000	-12.327	-13.974
2845	947.000	-0.183	-0.152	0.000	-12.331	-2.861
2861	947.000	-0.201	-0.165	0.000	-12.328	-4.221
2877	947.000	-0.203	-0.315	0.000	-12.326	-19.166
2893	947.000	-0.227	-0.204	0.000	-12.332	-8.090
2909	947.000	-0.205	-0.359	0.000	-12.599	-23.331
2925	947.000	-0.147	-0.037	0.000	-12.328	8.636
2941	947.000	-0.210	-0.098	0.000	-12.342	2.513
2957	947.000	-0.222	-0.369	0.000	-12.429	-24.454
2973	947.000	-0.119	0.035	0.000	-12.328	15.793
2989	947.000	-0.155	0.091	0.000	-12.341	21.463
3005	947.000	-0.116	0.108	0.000	-12.328	23.142
3021	947.000	-0.100	0.060	0.000	-12.613	18.600
3037	947.000	-0.151	-0.036	0.000	-12.526	8.967
3053	947.000	-0.170	-0.012	0.000	-12.509	11.293
3069	947.000	-0.163	-0.158	0.000	-12.441	-3.387
3085	947.000	-0.189	-0.158	0.000	-12.339	-3.455
3101	947.000	-0.133	-0.030	0.000	-12.452	9.445
3117	947.000	-0.185	-0.053	0.000	-12.346	7.049
3757	947.000	-0.180	-0.229	0.000	-11.539	-11.353
3773	947.000	-0.115	-0.009	0.000	-11.548	10.664
3789	947.000	-0.130	-0.328	0.000	-11.581	-21.178
3805	947.000	-0.142	-0.086	0.000	-11.541	2.924
3821	947.000	-0.151	-0.073	0.000	-11.552	4.229
3837	947.000	-0.154	-0.340	0.000	-11.544	-22.450
3853	947.000	-0.139	-0.080	0.000	-11.548	3.535
3869	947.000	-0.148	-0.082	0.000	-11.541	3.293
3885	947.000	-0.197	-0.335	0.000	-11.541	-21.913
3901	947.000	-0.170	-0.203	0.000	-11.536	-8.772
3917	947.000	-0.111	-0.006	0.000	-11.543	10.947
