# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
5	947.000	-0.979	-0.887	0.000	-77.231	-11.437
21	947.000	-1.002	-0.871	0.000	-75.793	-11.295
37	947.000	-0.962	-0.923	0.000	-75.793	-16.544
53	947.000	-0.986	-0.931	0.000	-75.800	-17.251
69	947.000	-0.912	-0.875	0.000	-75.800	-11.749
85	947.000	-0.949	-0.805	0.000	-75.804	-4.717
101	947.000	-0.976	-0.687	0.000	-75.795	7.083
117	947.000	-0.928	-0.567	0.000	-76.730	20.012
133	947.000	-1.002	-0.997	0.000	-75.813	-23.897
149	947.000	-0.784	-0.869	0.000	-76.878	-10.045
165	947.000	-0.919	-0.650	0.000	-76.727	11.728
181	947.000	-0.954	-0.694	0.000	-76.715	7.358
197	947.000	-1.011	-0.901	0.000	-76.868	-13.260
213	947.000	-0.505	4.009	1.000	-75.793	-23.322
229	947.000	-0.957	-0.632	0.000	-76.716	13.558
245	947.000	-1.062	-0.913	0.000	-75.811	-15.476
261	947.000	-0.925	-0.590	0.000	-75.793	16.834
277	947.000	-0.943	-0.775	0.000	-75.794	-1.737
293	947.000	-0.937	-0.946	0.000	-76.517	-18.067
309	947.000	-0.934	-0.726	0.000	-77.515	4.912
325	947.000	-0.475	4.263	1.000	-75.793	2.056
341	947.000	-0.945	-0.774	0.000	-75.793	-1.652
357	947.000	-0.947	-0.530	0.000	-75.793	22.824
373	947.000	-0.922	-0.882	0.000	-75.796	-12.411
389	947.000	-0.955	-0.551	0.000	-77.337	22.239
405	947.000	-0.957	-0.870	0.000	-75.816	-11.183
421	947.000	-0.922	-0.615	0.000	-75.816	14.293
437	947.000	-1.043	-0.772	0.000	-77.328	0.158
453	947.000	-0.904	-0.689	0.000	-79.164	10.214
469	947.000	-0.895	-0.620	0.000	-75.803	13.819
485	947.000	-0.946	-0.564	0.000	-77.338	20.940
501	947.000	-0.974	-0.993	0.000	-76.540	-22.775
517	947.000	-0.695	-0.935	0.000	-76.848	-16.676
533	947.000	-0.678	-0.690	0.000	-76.610	7.657
549	947.000	-0.947	-0.922	0.000	-76.517	-15.671
565	947.000	-0.967	-0.580	0.000	-79.393	21.349
581	947.000	-0.964	-0.603	0.000	-76.424	16.116
597	947.000	-1.018	-0.931	0.000	-78.491	-14.580
613	947.000	-0.982	-0.814	0.000	-77.527	-3.910
