# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
4	947.000	-0.933	-0.622	0.000	-76.559	14.362
20	947.000	-0.868	-0.639	0.000	-75.802	11.942
36	947.000	-0.756	-0.869	0.000	-75.796	-11.063
52	947.000	-0.957	-0.870	0.000	-76.191	-10.799
68	947.000	-0.899	-0.754	0.000	-75.802	0.412
84	947.000	-0.877	-0.539	0.000	-76.116	22.186
100	947.000	-0.711	-0.844	0.000	-75.793	-8.639
116	947.000	-0.919	-0.577	0.000	-77.759	20.107
132	947.000	-0.864	-0.533	0.000	-75.812	22.472
148	947.000	-0.968	-1.016	0.000	-78.055	-23.523
164	947.000	-0.985	-0.866	0.000	-76.522	-10.055
180	947.000	-0.984	-0.550	0.000	-77.734	22.735
196	947.000	-0.792	-0.848	0.000	-76.639	-8.118
212	947.000	-0.907	-0.532	0.000	-75.793	22.561
228	947.000	-0.907	-0.746	0.000	-76.513	1.871
244	947.000	-0.841	-0.911	0.000	-75.821	-15.320
260	947.000	-0.958	-0.922	0.000	-75.793	-16.452
276	947.000	-0.983	-0.778	0.000	-75.793	-1.978
292	947.000	-0.980	-0.809	0.000	-75.793	-5.117
308	947.000	-0.978	-0.933	0.000	-76.611	-16.651
324	947.000	-0.932	-1.001	0.000	-75.793	-24.352
340	947.000	-0.897	-0.604	0.000	-75.793	15.372
356	947.000	-0.916	-0.791	0.000	-75.800	-3.342
372	947.000	-1.027	-0.952	0.000	-76.144	-19.024
388	947.000	-0.947	-0.935	0.000	-77.762	-15.753
404	947.000	-0.824	-0.925	0.000	-76.820	-15.714
420	947.000	-0.917	-0.821	0.000	-75.811	-6.311
436	947.000	-1.038	-0.782	0.000	-77.258	-0.932
452	947.000	-1.003	-0.558	0.000	-80.100	24.309
468	947.000	-0.951	-0.942	0.000	-75.807	-18.405
484	947.000	-0.778	-0.894	0.000	-78.815	-10.541
500	947.000	-0.735	-0.961	0.000	-76.840	-19.293
516	947.000	-0.944	-0.567	0.000	-76.616	19.934
532	947.000	-0.954	-0.802	0.000	-76.836	-3.317
548	947.000	-1.021	-0.779	0.000	-78.272	0.392
564	947.000	-1.031	-1.007	0.000	-78.394	-22.315
580	947.000	-0.937	-0.709	0.000	-76.093	5.215
596	947.000	-1.012	-0.970	0.000	-78.272	-18.711
612	947.000	-0.897	-0.762	0.000	-76.618	0.447
1268	947.000	-0.205	-0.341	0.000	-13.438	-20.622
1284	947.000	-0.239	-0.195	0.000	-13.621	-5.873
1300	947.000	-0.194	-0.145	0.000	-13.551	-0.934
1316	947.000	-0.195	-0.311	0.000	-13.603	-17.543
1332	947.000	-0.206	-0.181	0.000	-13.587	-4.476
1348	947.000	-0.179	-0.160	0.000	-13.428	-2.617
1364	947.000	-0.190	-0.143	0.000	-13.480	-0.854
1380	947.000	-0.162	0.047	0.000	-13.784	18.520
1396	947.000	-0.170	-0.111	0.000	-13.429	2.298
1412	947.000	-0.199	-0.010	0.000	-13.436	12.451
1428	947.000	-0.170	-0.130	0.000	-13.654	0.664
1444	947.000	-0.123	0.016	0.000	-13.426	14.994
1460	947.000	-0.216	-0.327	0.000	-13.427	-19.259
1476	947.000	-0.187	-0.302	0.000	-13.527	-16.717
1492	947.000	-0.222	-0.290	0.000	-13.430	-15.532
