# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
148	948.483
6788	948.483
7572	948.483
7636	948.483
14164	948.483
148	948.967
6788	948.967
7572	948.967
7636	948.967
14164	948.967
148	949.451
6788	949.451
7572	949.451
7636	949.451
14164	949.451
148	949.936
3956	949.983
6788	949.936
7572	949.936
7636	949.936
9380	949.983
14164	949.936
148	950.420
5540	950.483
6788	950.420
7572	950.420
7636	950.420
9380	950.467
14164	950.420
148	950.905
2596	950.983
3956	950.967
4356	950.983
5508	950.983
6788	950.905
7572	950.905
7636	950.905
9380	950.951
10100	950.983
12564	950.982
13108	950.983
14164	950.905
148	951.390
1652	951.483
2708	951.483
2772	951.483
4036	951.483
5540	951.467
6788	951.390
7572	951.390
7636	951.390
9380	951.436
11524	951.482
12660	951.483
14164	951.390
148	951.875
1364	951.983
1508	951.983
2596	951.967
3956	951.952
5124	951.983
5412	951.983
5508	951.967
5540	951.951
6788	951.875
7572	951.875
7636	951.875
10420	951.983
10532	951.983
12564	951.966
12724	951.983
13108	951.967
14164	951.875
148	952.361
1300	952.483
1412	952.483
1428	952.483
1636	952.483
1780	952.483
4196	952.483
4212	952.483
4260	952.483
4308	952.483
6788	952.361
7572	952.361
7636	952.361
8836	952.483
9380	952.421
10036	952.483
10052	952.483
10100	952.468
10500	952.483
10596	952.483
10612	952.483
11284	952.483
11412	952.483
11524	952.467
12660	952.467
12916	952.483
13028	952.483
14164	952.361
148	952.846
1332	952.983
1364	952.967
1508	952.967
1700	952.983
2564	952.983
3012	952.983
3956	952.937
4356	952.968
8884	952.983
10132	952.983
10260	952.983
10436	952.983
10628	952.982
11332	952.983
11348	952.983
11636	952.983
12756	952.983
14164	952.846
148	953.332
1380	953.483
1652	953.468
2964	953.483
4372	953.483
5412	953.468
7636	953.349
10212	953.483
10612	953.467
11284	953.467
11572	953.483
11588	953.483
12932	953.483
2676	953.983
2692	953.983
2980	953.983
3028	953.983
7572	953.851
9348	953.983
11812	953.983
13092	953.983
148	954.321
14164	954.337
6788	954.855
