# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
10	126.000	-1.065	-0.946	0.000	-80.540	-14.101
26	126.000	-1.010	-0.710	0.000	-78.808	7.766
42	126.000	-0.962	-1.014	0.000	-78.828	-22.583
58	126.000	-1.020	-0.661	0.000	-78.808	12.675
74	126.000	-0.998	-0.968	0.000	-78.845	-17.979
90	126.000	-1.021	-0.860	0.000	-78.808	-7.228
106	126.000	-1.039	-0.678	0.000	-80.376	12.553
122	126.000	-1.020	-0.683	0.000	-81.082	12.737
138	126.000	-1.008	-0.883	0.000	-81.468	-6.806
154	126.000	-0.964	-0.933	0.000	-79.159	-14.139
170	126.000	-0.966	-0.915	0.000	-79.561	-11.954
186	126.000	-0.983	-0.931	0.000	-78.808	-14.298
202	126.000	-1.005	-0.656	0.000	-78.888	13.310
218	126.000	-0.902	-0.992	0.000	-80.788	-18.431
234	126.000	-0.714	-0.590	0.000	-80.332	21.294
250	126.000	-1.008	-1.041	0.000	-79.565	-24.497
266	126.000	-0.992	-0.828	0.000	-79.884	-2.960
282	126.000	-1.075	-1.063	0.000	-81.379	-24.938
298	126.000	-0.550	4.078	0.000	-78.808	-13.362
314	126.000	-0.948	-0.871	0.000	-78.808	-8.251
330	126.000	-0.981	-0.923	0.000	-78.808	-13.518
346	126.000	-1.019	-0.805	0.000	-80.787	0.313
362	126.000	-0.994	-0.879	0.000	-79.783	-8.148
378	126.000	-0.998	-0.715	0.000	-79.527	8.051
394	126.000	-0.986	-1.018	0.000	-78.808	-23.020
410	126.000	-1.025	-0.875	0.000	-78.808	-8.646
426	126.000	-1.049	-0.965	0.000	-81.280	-15.220
442	126.000	-1.042	-0.971	0.000	-78.828	-18.318
458	126.000	-0.979	-0.835	0.000	-78.878	-4.668
474	126.000	-1.047	-1.030	0.000	-81.344	-21.643
490	126.000	-0.977	-0.608	0.000	-80.342	19.537
506	126.000	-1.001	-0.868	0.000	-78.887	-7.870
522	126.000	-1.043	-0.781	0.000	-79.630	1.486
538	126.000	-0.990	-0.669	0.000	-79.527	12.657
554	126.000	-0.784	-1.008	0.000	-79.159	-21.612
570	126.000	-1.001	-0.651	0.000	-78.808	13.754
586	126.000	-1.016	-0.643	0.000	-78.808	14.491
602	126.000	-1.003	-0.786	0.000	-78.829	0.237
618	126.000	-0.959	-0.614	0.000	-78.808	17.430
634	126.000	-1.054	-0.962	0.000	-78.808	-17.425
650	126.000	-1.000	-0.819	0.000	-78.808	-3.056
666	126.000	-1.006	-0.700	0.000	-78.841	8.844
682	126.000	-1.004	-0.874	0.000	-78.808	-8.556
698	126.000	-0.976	-0.821	0.000	-78.808	-3.328
714	126.000	-0.969	-0.635	0.000	-78.808	15.272
730	126.000	-0.947	-0.618	0.000	-78.808	17.010
746	126.000	-0.956	-0.570	0.000	-78.808	21.811
762	126.000	-0.836	-0.930	0.000	-78.808	-14.158
778	126.000	-0.979	-0.789	0.000	-78.808	-0.094
794	126.000	-0.963	-0.975	0.000	-78.808	-18.738
