# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
220598	126.481
454	126.981
100118	126.983
120406	126.981
120454	126.981
120614	126.981
120630	126.981
220598	126.965
454	127.465
100118	127.467
120406	127.465
120454	127.465
120614	127.465
120630	127.465
220598	127.449
454	127.949
100118	127.951
120406	127.949
120454	127.949
120614	127.949
120630	127.949
220598	127.933
454	128.434
100118	128.436
120406	128.433
120454	128.434
120614	128.433
120630	128.434
220598	128.418
454	128.918
100118	128.920
120406	128.918
120454	128.918
120614	128.918
120630	128.918
220598	128.903
454	129.403
100118	129.405
120406	129.403
120454	129.403
120614	129.403
120630	129.403
220598	129.388
454	129.888
100118	129.890
120406	129.888
120454	129.888
120614	129.888
120630	129.888
189702	129.983
220598	129.873
454	130.373
100118	130.375
120406	130.373
120454	130.373
120614	130.373
120630	130.373
160262	130.483
200694	130.483
220598	130.359
454	130.859
60710	130.983
80150	130.983
120406	130.859
120454	130.859
120614	130.859
120630	130.859
140358	130.983
200294	130.983
200582	130.983
220598	130.844
21302	131.483
120406	131.344
120614	131.344
160406	131.483
189702	131.467
200614	131.483
220598	131.330
40230	131.983
160262	131.967
160502	131.983
209846	131.983
220598	131.817
454	132.349
120406	132.333
