# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
12	947.000	-0.876	-0.621	0.000	-76.185	14.130
28	947.000	-0.941	-0.579	0.000	-76.563	18.669
44	947.000	-0.937	-0.831	0.000	-75.808	-7.317
60	947.000	-0.936	-0.731	0.000	-75.804	2.730
76	947.000	-0.970	-0.792	0.000	-75.793	-3.393
92	947.000	-0.949	-0.541	0.000	-76.525	22.387
108	947.000	-0.977	-0.985	0.000	-75.819	-22.666
124	947.000	-0.893	-0.542	0.000	-76.635	22.458
140	947.000	-0.939	-0.538	0.000	-77.759	23.992
156	947.000	-1.007	-0.928	0.000	-76.516	-16.319
172	947.000	-1.001	-0.816	0.000	-78.050	-3.557
188	947.000	-0.935	-0.961	0.000	-75.793	-20.288
204	947.000	-1.019	-1.021	0.000	-77.734	-24.380
220	947.000	-0.977	-0.873	0.000	-75.822	-11.457
236	947.000	-0.916	-0.582	0.000	-75.793	17.614
252	947.000	-0.963	-0.802	0.000	-75.794	-4.446
268	947.000	-0.805	-0.656	0.000	-76.151	10.566
284	947.000	-0.892	-0.605	0.000	-76.611	16.117
300	947.000	-0.908	-0.762	0.000	-75.793	-0.368
316	947.000	-0.973	-0.998	0.000	-75.793	-24.007
332	947.000	-0.650	-0.572	0.000	-75.793	18.641
348	947.000	-0.937	-0.883	0.000	-75.793	-12.555
364	947.000	-0.967	-0.691	0.000	-76.527	7.471
380	947.000	-0.927	-0.641	0.000	-75.816	11.722
396	947.000	-0.944	-0.547	0.000	-75.811	21.079
412	947.000	-0.937	-0.542	0.000	-77.762	23.538
428	947.000	-1.022	-0.901	0.000	-79.109	-10.945
444	947.000	-0.980	-0.705	0.000	-75.808	5.335
460	947.000	-0.904	-0.529	0.000	-77.772	24.895
476	947.000	-1.029	-0.798	0.000	-78.001	-1.814
492	947.000	-0.941	-0.571	0.000	-75.801	18.732
508	947.000	-0.990	-0.933	0.000	-78.239	-15.093
524	947.000	-0.991	-0.965	0.000	-76.137	-20.397
540	947.000	-0.919	-0.655	0.000	-77.435	11.923
556	947.000	-0.933	-1.003	0.000	-75.793	-24.459
572	947.000	-0.988	-0.721	0.000	-79.863	7.730
588	947.000	-0.978	-0.953	0.000	-78.007	-17.260
604	947.000	-0.966	-0.999	0.000	-76.775	-23.141
620	947.000	-0.981	-0.599	0.000	-76.144	16.264
1260	947.000	-0.174	0.067	0.000	-13.593	20.326
1276	947.000	-0.199	-0.109	0.000	-13.631	2.763
1292	947.000	-0.179	0.081	0.000	-13.537	21.598
1308	947.000	-0.201	-0.354	0.000	-13.615	-21.817
1324	947.000	-0.203	-0.065	0.000	-13.428	6.929
1340	947.000	-0.171	-0.140	0.000	-13.538	-0.510
1356	947.000	-0.211	-0.212	0.000	-13.616	-7.564
1372	947.000	-0.149	-0.107	0.000	-13.430	2.706
1388	947.000	-0.248	-0.377	0.000	-13.440	-24.216
1404	947.000	-0.149	-0.211	0.000	-13.695	-7.432
1420	947.000	-0.159	0.055	0.000	-13.426	18.956
1436	947.000	-0.186	-0.371	0.000	-13.473	-23.642
1452	947.000	-0.212	-0.268	0.000	-13.574	-13.259
1468	947.000	-0.141	0.062	0.000	-13.427	19.627
1484	947.000	-0.197	-0.338	0.000	-13.429	-20.359
1500	947.000	-0.226	-0.173	0.000	-13.428	-3.834
1516	947.000	-0.126	-0.301	0.000	-13.431	-16.679
1532	947.000	-0.171	-0.193	0.000	-13.427	-5.900
1548	947.000	-0.188	-0.249	0.000	-13.427	-11.477
1564	947.000	-0.201	-0.337	0.000	-13.433	-20.305
1580	947.000	-0.136	-0.070	0.000	-13.511	6.535
1596	947.000	-0.161	0.063	0.000	-13.432	19.700
1612	947.000	-0.174	-0.049	0.000	-13.485	8.547
1628	947.000	-0.199	-0.252	0.000	-13.429	-11.769
1644	947.000	-0.142	-0.334	0.000	-13.431	-19.935
1660	947.000	-0.194	-0.171	0.000	-13.782	-3.359
1676	947.000	-0.164	0.114	0.000	-13.432	24.867
1692	947.000	-0.196	0.106	0.000	-13.967	24.616
1708	947.000	-0.167	-0.352	0.000	-13.768	-21.474
1724	947.000	-0.194	-0.262	0.000	-13.476	-12.692
1740	947.000	-0.137	-0.124	0.000	-13.598	1.208
1756	947.000	-0.145	-0.158	0.000	-13.563	-2.279
1772	947.000	-0.202	-0.285	0.000	-13.433	-15.103
1788	947.000	-0.161	-0.274	0.000	-13.435	-13.939
1804	947.000	-0.124	-0.025	0.000	-13.686	11.166
1820	947.000	-0.199	-0.198	0.000	-13.432	-6.408
1836	947.000	-0.144	-0.041	0.000	-13.673	9.613
1852	947.000	-0.137	-0.122	0.000	-13.571	1.383
1868	947.000	-0.142	0.035	0.000	-13.441	16.892
2508	947.000	-0.166	-0.216	0.000	-12.338	-9.293
2524	947.000	-0.109	-0.147	0.000	-12.452	-2.264
2540	947.000	-0.156	-0.048	0.000	-12.337	7.546
2556	947.000	-0.157	0.096	0.000	-12.449	22.084
2572	947.000	-0.179	-0.058	0.000	-12.331	6.495
2588	947.000	-0.136	-0.173	0.000	-12.331	-4.926
2604	947.000	-0.167	-0.147	0.000	-12.454	-2.207
2620	947.000	-0.161	0.047	0.000	-12.329	17.051
2636	947.000	-0.180	-0.084	0.000	-12.330	3.941
2652	947.000	-0.131	0.082	0.000	-12.329	20.490
2668	947.000	-0.140	0.080	0.000	-12.427	20.411
2684	947.000	-0.157	-0.080	0.000	-12.330	4.373
2700	947.000	-0.157	0.078	0.000	-12.325	20.166
2716	947.000	-0.146	-0.071	0.000	-12.332	5.272
2732	947.000	-0.197	-0.240	0.000	-12.330	-11.698
2748	947.000	-0.088	-0.108	0.000	-12.331	1.489
2764	947.000	-0.159	-0.347	0.000	-12.332	-22.322
2780	947.000	-0.122	-0.283	0.000	-12.326	-16.004
2796	947.000	-0.162	-0.258	0.000	-12.331	-13.448
2812	947.000	-0.152	0.116	0.000	-12.326	23.947
2828	947.000	-0.196	-0.071	0.000	-12.330	5.192
2844	947.000	-0.130	-0.120	0.000	-12.329	0.299
