# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
1	947.000	-0.998	-0.738	0.000	-79.668	5.906
17	947.000	-0.958	-0.874	0.000	-77.539	-9.820
33	947.000	-1.048	-0.591	0.000	-78.852	19.704
49	947.000	-0.729	-0.890	0.000	-77.558	-11.458
65	947.000	-0.976	-0.619	0.000	-76.745	14.871
81	947.000	-1.020	-0.939	0.000	-76.455	-17.450
97	947.000	-0.975	-0.869	0.000	-76.862	-10.040
113	947.000	-0.893	-0.836	0.000	-76.727	-6.922
129	947.000	-0.931	-0.820	0.000	-76.723	-5.303
145	947.000	-0.953	-0.872	0.000	-76.875	-10.310
161	947.000	-0.922	-0.546	0.000	-75.793	21.213
177	947.000	-0.938	-0.825	0.000	-76.715	-5.769
193	947.000	-0.920	-0.893	0.000	-75.834	-13.477
209	947.000	-0.933	-0.840	0.000	-75.793	-8.217
225	947.000	-1.007	-0.900	0.000	-75.799	-14.221
241	947.000	-0.896	-0.675	0.000	-75.799	8.283
257	947.000	-0.965	-1.000	0.000	-75.793	-24.237
273	947.000	-0.893	-0.632	0.000	-75.793	12.554
289	947.000	-0.958	-0.688	0.000	-75.793	7.039
305	947.000	-0.930	-0.791	0.000	-75.793	-3.355
321	947.000	-0.938	-0.801	0.000	-77.746	-2.397
337	947.000	-0.940	-0.833	0.000	-76.845	-6.448
353	947.000	-0.936	-0.627	0.000	-75.814	13.085
369	947.000	-0.939	-0.828	0.000	-76.520	-6.241
385	947.000	-0.991	-0.621	0.000	-76.865	14.805
401	947.000	-0.888	-0.785	0.000	-77.883	-0.645
417	947.000	-0.943	-0.688	0.000	-75.811	7.051
433	947.000	-0.977	-0.619	0.000	-78.154	16.255
449	947.000	-0.883	-0.552	0.000	-75.793	20.589
465	947.000	-0.891	-0.677	0.000	-76.151	8.470
481	947.000	-0.953	-0.623	0.000	-77.987	15.662
497	947.000	-0.904	-0.743	0.000	-76.538	2.199
513	947.000	-0.949	-0.865	0.000	-75.793	-10.751
529	947.000	-0.547	-0.896	0.000	-75.793	-13.840
545	947.000	-0.883	-0.655	0.000	-78.526	13.069
561	947.000	-0.743	-0.933	0.000	-75.809	-17.521
577	947.000	-0.960	-0.692	0.000	-78.258	9.054
593	947.000	-0.987	-0.577	0.000	-78.349	20.636
609	947.000	-0.950	-0.866	0.000	-76.767	-9.797
625	947.000	-0.904	-0.917	0.000	-79.037	-12.658
1265	947.000	-0.175	-0.008	0.000	-13.650	12.878
1281	947.000	-0.134	0.022	0.000	-13.830	16.035
1297	947.000	-0.165	-0.157	0.000	-13.432	-2.262
1313	947.000	-0.165	0.076	0.000	-13.766	21.412
1329	947.000	-0.149	0.023	0.000	-13.556	15.811
1345	947.000	-0.161	-0.355	0.000	-13.435	-22.105
1361	947.000	-0.194	-0.317	0.000	-13.618	-18.081
1377	947.000	-0.188	-0.263	0.000	-13.526	-12.777
1393	947.000	-0.186	0.065	0.000	-13.427	19.884
1409	947.000	-0.163	-0.139	0.000	-13.795	-0.116
1425	947.000	-0.188	-0.192	0.000	-13.428	-5.810
1441	947.000	-0.158	-0.084	0.000	-13.429	5.027
1457	947.000	-0.165	-0.072	0.000	-13.544	6.363
1473	947.000	-0.125	-0.189	0.000	-13.427	-5.517
1489	947.000	-0.124	-0.082	0.000	-13.433	5.195
1505	947.000	-0.185	0.044	0.000	-13.703	18.124
1521	947.000	-0.126	-0.307	0.000	-13.427	-17.262
1537	947.000	-0.172	-0.127	0.000	-13.431	0.726
1553	947.000	-0.194	-0.045	0.000	-13.606	9.087
1569	947.000	-0.179	0.003	0.000	-13.431	13.765
1585	947.000	-0.206	-0.103	0.000	-13.434	3.091
1601	947.000	-0.207	-0.125	0.000	-13.429	0.888
1617	947.000	-0.166	-0.329	0.000	-13.431	-19.514
1633	947.000	-0.199	-0.366	0.000	-13.519	-23.089
1649	947.000	-0.095	0.056	0.000	-13.430	19.047
1665	947.000	-0.163	0.090	0.000	-13.516	22.514
1681	947.000	-0.127	0.099	0.000	-13.513	23.382
1697	947.000	-0.181	-0.180	0.000	-13.429	-4.522
1713	947.000	-0.149	-0.346	0.000	-13.429	-21.199
1729	947.000	-0.216	-0.313	0.000	-13.549	-17.739
1745	947.000	-0.145	0.090	0.000	-13.615	22.649
1761	947.000	-0.197	0.062	0.000	-13.436	19.683
1777	947.000	-0.166	-0.206	0.000	-13.776	-6.827
1793	947.000	-0.144	-0.351	0.000	-13.443	-21.639
1809	947.000	-0.150	0.018	0.000	-13.697	15.521
1825	947.000	-0.198	0.057	0.000	-13.647	19.316
1841	947.000	-0.161	-0.146	0.000	-13.447	-1.136
1857	947.000	-0.208	-0.011	0.000	-14.101	13.031
1873	947.000	-0.165	-0.281	0.000	-13.553	-14.511
2513	947.000	-0.166	-0.135	0.000	-12.336	-1.131
2529	947.000	-0.138	-0.116	0.000	-12.333	0.727
2545	947.000	-0.133	0.037	0.000	-12.337	16.015
2561	947.000	-0.107	0.067	0.000	-12.330	19.044
2577	947.000	-0.202	-0.042	0.000	-12.336	8.180
2593	947.000	-0.199	-0.247	0.000	-12.381	-12.320
2609	947.000	-0.082	0.117	0.000	-12.325	23.978
2625	947.000	-0.173	-0.232	0.000	-12.327	-10.903
2641	947.000	-0.205	-0.317	0.000	-12.674	-18.990
2657	947.000	-0.187	-0.218	0.000	-12.425	-9.408
2673	947.000	-0.132	0.107	0.000	-12.324	22.996
2689	947.000	-0.166	0.064	0.000	-12.387	18.746
2705	947.000	-0.180	-0.304	0.000	-12.327	-18.123
2721	947.000	-0.216	-0.157	0.000	-12.329	-3.326
2737	947.000	-0.209	-0.314	0.000	-12.335	-19.086
2753	947.000	-0.137	-0.260	0.000	-12.326	-13.677
2769	947.000	-0.173	-0.097	0.000	-12.328	2.584
2785	947.000	-0.142	-0.123	0.000	-12.327	0.007
2801	947.000	-0.119	0.103	0.000	-12.328	22.592
2817	947.000	-0.214	-0.048	0.000	-12.330	7.513
2833	947.000	-0.204	-0.263	0.000	-12.326	-14.010
2849	947.000	-0.197	-0.285	0.000	-12.324	-16.139
2865	947.000	-0.143	-0.054	0.000	-12.335	6.909
2881	947.000	-0.128	0.002	0.000	-12.430	12.679
2897	947.000	-0.152	-0.203	0.000	-12.326	-7.973
2913	947.000	-0.185	-0.140	0.000	-12.337	-1.689
2929	947.000	-0.110	0.083	0.000	-12.331	20.677
2945	947.000	-0.163	-0.006	0.000	-12.332	11.737
2961	947.000	-0.102	-0.119	0.000	-12.455	0.580
2977	947.000	-0.073	0.096	0.000	-12.337	21.902
2993	947.000	-0.123	0.124	0.000	-12.342	24.733
3009	947.000	-0.137	0.016	0.000	-12.452	14.060
3025	947.000	-0.168	-0.102	0.000	-12.330	2.086
3041	947.000	-0.168	-0.196	0.000	-12.343	-7.251
3057	947.000	-0.118	-0.006	0.000	-12.336	11.725
3073	947.000	-0.117	-0.223	0.000	-12.633	-9.635
3089	947.000	-0.190	-0.324	0.000	-12.343	-20.058
3105	947.000	-0.198	-0.303	0.000	-12.713	-17.594
3121	947.000	-0.151	-0.311	0.000	-12.337	-18.796
3761	947.000	-0.136	0.127	0.000	-11.735	24.472
3777	947.000	-0.116	0.133	0.000	-11.539	24.864
3793	947.000	-0.120	-0.185	0.000	-11.542	-6.968
3809	947.000	-0.124	-0.268	0.000	-11.541	-15.251
3825	947.000	-0.172	-0.307	0.000	-11.538	-19.133
3841	947.000	-0.163	-0.071	0.000	-11.542	4.444
3857	947.000	-0.120	-0.124	0.000	-11.538	-0.844
3873	947.000	-0.113	-0.076	0.000	-11.540	3.952
3889	947.000	-0.150	-0.065	0.000	-11.543	5.055
3905	947.000	-0.160	-0.327	0.000	-11.543	-21.110
3921	947.000	-0.157	-0.292	0.000	-11.541	-17.615
3937	947.000	-0.158	0.128	0.000	-11.537	24.331
3953	947.000	-0.140	-0.023	0.000	-11.536	9.201
3969	947.000	-0.180	-0.193	0.000	-11.540	-7.778
3985	947.000	-0.127	-0.048	0.000	-11.536	6.734
4001	947.000	-0.156	-0.212	0.000	-11.534	-9.625
4017	947.000	-0.155	-0.357	0.000	-11.535	-24.123
4033	947.000	-0.114	0.096	0.000	-11.534	21.147
4049	947.000	-0.114	0.074	0.000	-11.535	18.910
4065	947.000	-0.171	-0.264	0.000	-11.535	-14.827
4081	947.000	-0.168	-0.214	0.000	-11.533	-9.911
4097	947.000	-0.116	-0.317	0.000	-11.539	-20.117
4113	947.000	-0.118	-0.080	0.000	-11.584	3.554
4129	947.000	-0.076	0.067	0.000	-11.656	18.341
4145	947.000	-0.156	-0.219	0.000	-11.541	-10.318
4161	947.000	-0.150	-0.073	0.000	-11.540	4.207
4177	947.000	-0.156	-0.313	0.000	-11.942	-19.406
4193	947.000	-0.090	0.073	0.000	-11.540	18.872
4209	947.000	-0.207	-0.189	0.000	-11.540	-7.314
4225	947.000	-0.155	0.062	0.000	-11.655	17.871
4241	947.000	-0.108	-0.258	0.000	-11.547	-14.203
4257	947.000	-0.156	-0.036	0.000	-11.935	8.325
4273	947.000	-0.085	0.037	0.000	-11.541	15.244
4289	947.000	-0.168	-0.184	0.000	-11.541	-6.895
4305	947.000	-0.139	-0.041	0.000	-11.541	7.416
4321	947.000	-0.102	0.134	0.000	-11.544	24.967
4337	947.000	-0.152	0.124	0.000	-11.780	24.178
4353	947.000	-0.123	-0.080	0.000	-11.544	3.588
4369	947.000	-0.172	-0.023	0.000	-11.541	9.276
