# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
11	126.000	-0.971	-0.808	0.000	-81.028	0.249
27	126.000	-1.066	-0.989	0.000	-78.808	-20.096
43	126.000	-0.942	-0.601	0.000	-78.824	18.768
59	126.000	-0.966	-0.849	0.000	-78.824	-6.067
75	126.000	-1.027	-1.034	0.000	-78.825	-24.584
91	126.000	-0.980	-0.687	0.000	-78.808	10.103
107	126.000	-1.038	-1.006	0.000	-80.806	-19.806
123	126.000	-0.985	-0.569	0.000	-80.580	23.666
139	126.000	-1.016	-0.726	0.000	-81.637	9.017
155	126.000	-0.965	-1.033	0.000	-78.808	-24.491
171	126.000	-0.975	-0.810	0.000	-78.846	-2.181
187	126.000	-0.475	4.417	0.000	-78.808	20.529
203	126.000	-0.973	-0.773	0.000	-78.865	1.563
219	126.000	-0.965	-0.690	0.000	-80.388	11.415
235	126.000	-1.049	-0.757	0.000	-81.481	5.753
251	126.000	-0.978	-0.819	0.000	-80.373	-1.486
267	126.000	-0.971	-0.562	0.000	-79.535	23.318
283	126.000	-0.841	-0.784	0.000	-81.594	3.214
299	126.000	-0.688	-0.717	0.000	-78.829	7.145
315	126.000	-0.945	-0.699	0.000	-78.808	8.901
331	126.000	-1.008	-0.784	0.000	-78.808	0.452
347	126.000	-1.011	-0.765	0.000	-81.345	4.860
363	126.000	-0.844	-1.042	0.000	-80.803	-23.440
379	126.000	-0.963	-0.854	0.000	-79.730	-5.679
395	126.000	-1.008	-1.000	0.000	-78.808	-21.190
411	126.000	-0.895	-1.014	0.000	-78.808	-22.613
427	126.000	-1.007	-0.566	0.000	-80.761	24.206
443	126.000	-0.937	-0.618	0.000	-78.824	16.980
459	126.000	-1.029	-0.973	0.000	-78.879	-18.387
475	126.000	-1.009	-1.021	0.000	-80.804	-21.293
491	126.000	-0.981	-0.854	0.000	-80.774	-4.624
507	126.000	-1.027	-0.962	0.000	-78.869	-17.329
523	126.000	-1.029	-0.942	0.000	-80.448	-13.764
539	126.000	-0.575	-0.746	0.000	-79.150	4.584
555	126.000	-0.830	-0.739	0.000	-78.825	4.890
571	126.000	-0.961	-0.670	0.000	-78.808	11.782
587	126.000	-0.908	-0.544	0.000	-78.808	24.438
603	126.000	-0.726	-0.687	0.000	-78.824	10.133
619	126.000	-1.033	-0.628	0.000	-78.808	16.013
635	126.000	-0.918	-0.789	0.000	-78.808	-0.115
651	126.000	-1.084	-1.024	0.000	-78.808	-23.548
667	126.000	-0.945	-0.672	0.000	-78.824	11.626
683	126.000	-0.942	-0.702	0.000	-78.808	8.583
699	126.000	-0.962	-0.591	0.000	-78.808	19.697
715	126.000	-0.942	-1.005	0.000	-78.808	-21.690
731	126.000	-1.015	-0.988	0.000	-78.808	-20.019
747	126.000	-0.956	-0.731	0.000	-78.808	5.750
763	126.000	-1.002	-0.801	0.000	-78.815	-1.324
779	126.000	-0.991	-0.976	0.000	-78.808	-18.831
