# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
5	126.000	-0.976	-0.595	0.000	-79.768	20.238
21	126.000	-1.021	-0.574	0.000	-81.042	23.642
37	126.000	-1.018	-0.753	0.000	-80.252	4.921
53	126.000	-0.994	-0.545	0.000	-78.808	24.267
69	126.000	-1.010	-0.766	0.000	-80.804	4.184
85	126.000	-0.987	-1.025	0.000	-79.150	-23.340
101	126.000	-0.912	-0.799	0.000	-78.867	-0.983
117	126.000	-0.987	-0.829	0.000	-79.537	-3.358
133	126.000	-1.009	-0.702	0.000	-79.736	9.513
149	126.000	-1.034	-0.872	0.000	-79.206	-8.027
165	126.000	-0.955	-0.782	0.000	-79.542	1.312
181	126.000	-1.011	-0.835	0.000	-82.150	-1.375
197	126.000	-0.986	-0.769	0.000	-78.824	1.919
213	126.000	-1.045	-0.637	0.000	-79.631	15.981
229	126.000	-0.987	-0.600	0.000	-79.532	19.545
245	126.000	-0.978	-0.718	0.000	-79.542	7.787
261	126.000	-0.990	-0.911	0.000	-78.869	-12.275
277	126.000	-0.735	-0.567	0.000	-80.158	23.420
293	126.000	-0.777	-0.657	0.000	-79.545	13.813
309	126.000	-1.023	-0.914	0.000	-79.199	-12.209
325	126.000	-1.065	-0.901	0.000	-81.314	-8.770
341	126.000	-0.922	-0.750	0.000	-79.184	4.135
357	126.000	-1.023	-1.015	0.000	-78.854	-22.647
373	126.000	-0.997	-0.767	0.000	-80.362	3.678
389	126.000	-0.954	-0.742	0.000	-79.742	5.552
405	126.000	-0.987	-0.733	0.000	-78.880	5.546
421	126.000	-0.949	-0.624	0.000	-78.907	16.465
437	126.000	-1.033	-0.944	0.000	-80.748	-13.638
453	126.000	-0.992	-0.771	0.000	-80.364	3.233
469	126.000	-0.946	-0.604	0.000	-78.808	18.441
485	126.000	-0.914	-0.671	0.000	-79.150	12.021
501	126.000	-0.998	-0.830	0.000	-78.842	-4.136
517	126.000	-0.885	-0.696	0.000	-79.537	9.917
533	126.000	-1.034	-0.771	0.000	-78.808	1.689
549	126.000	-0.955	-0.857	0.000	-79.157	-6.580
565	126.000	-0.683	-0.798	0.000	-79.597	-0.225
581	126.000	-0.958	-0.633	0.000	-78.808	15.466
597	126.000	-0.934	-0.816	0.000	-78.808	-2.829
613	126.000	-0.997	-0.856	0.000	-78.808	-6.813
629	126.000	-0.979	-0.815	0.000	-78.808	-2.712
645	126.000	-0.948	-0.615	0.000	-78.808	17.292
661	126.000	-0.977	-0.766	0.000	-78.826	2.273
677	126.000	-1.001	-0.661	0.000	-78.824	12.753
693	126.000	-0.973	-0.926	0.000	-78.808	-13.744
709	126.000	-0.987	-0.760	0.000	-78.808	2.845
725	126.000	-0.994	-0.981	0.000	-78.828	-19.239
741	126.000	-0.982	-0.990	0.000	-78.808	-20.156
757	126.000	-0.996	-0.962	0.000	-78.808	-17.431
773	126.000	-0.980	-0.833	0.000	-78.815	-4.511
789	126.000	-0.847	-0.722	0.000	-78.808	6.569
805	126.000	-1.007	-0.871	0.000	-78.808	-8.299
821	126.000	-0.924	-0.721	0.000	-78.817	6.705
837	126.000	-0.924	-0.611	0.000	-78.808	17.658
853	126.000	-1.018	-0.815	0.000	-78.808	-2.701
869	126.000	-0.945	-0.679	0.000	-78.808	10.934
885	126.000	-0.987	-0.921	0.000	-78.808	-13.287
901	126.000	-0.972	-0.790	0.000	-78.808	-0.214
917	126.000	-0.974	-0.732	0.000	-78.808	5.573
933	126.000	-0.972	-0.725	0.000	-78.808	6.321
949	126.000	-1.019	-0.709	0.000	-78.808	7.905
965	126.000	-0.947	-0.683	0.000	-78.808	10.534
981	126.000	-0.968	-0.816	0.000	-78.808	-2.762
997	126.000	-0.892	-0.624	0.000	-78.808	16.364
1013	126.000	-0.932	-0.656	0.000	-78.808	13.220
1029	126.000	-0.662	-0.885	0.000	-78.808	-9.717
1045	126.000	-0.482	4.437	1.000	-78.808	22.484
1061	126.000	-0.948	-0.776	0.000	-78.808	1.231
1077	126.000	-0.946	-0.571	0.000	-78.808	21.702
1093	126.000	-1.034	-0.987	0.000	-78.808	-19.858
1109	126.000	-1.034	-1.023	0.000	-78.808	-23.513
1125	126.000	-0.985	-0.725	0.000	-78.808	6.355
1141	126.000	-0.925	-0.557	0.000	-78.808	23.150
1157	126.000	-0.962	-0.978	0.000	-78.808	-19.006
1173	126.000	-0.948	-0.941	0.000	-78.808	-15.335
1189	126.000	-0.958	-0.930	0.000	-78.808	-14.240
1205	126.000	-1.022	-0.941	0.000	-78.808	-15.262
1221	126.000	-0.996	-0.799	0.000	-78.808	-1.139
1237	126.000	-0.979	-0.633	0.000	-78.808	15.506
1253	126.000	-0.901	-0.553	0.000	-78.808	23.519
1269	126.000	-0.985	-1.034	0.000	-78.808	-24.557
1285	126.000	-0.946	-0.540	0.000	-78.808	24.799
1301	126.000	-1.035	-0.925	0.000	-78.808	-13.691
1317	126.000	-0.909	-0.612	0.000	-78.808	17.568
1333	126.000	-0.822	-1.000	0.000	-78.808	-21.162
1349	126.000	-1.062	-0.937	0.000	-78.808	-14.872
1365	126.000	-1.012	-1.013	0.000	-78.808	-22.518
1381	126.000	-0.957	-1.022	0.000	-78.808	-23.391
1397	126.000	-1.009	-1.028	0.000	-78.808	-23.948
1413	126.000	-0.929	-0.696	0.000	-78.808	9.172
1429	126.000	-0.992	-0.625	0.000	-78.808	16.266
1445	126.000	-0.958	-0.757	0.000	-78.808	3.066
1461	126.000	-0.925	-0.925	0.000	-78.808	-13.680
1477	126.000	-0.961	-0.736	0.000	-78.808	5.180
1493	126.000	-0.988	-0.706	0.000	-78.808	8.163
1509	126.000	-0.991	-0.797	0.000	-78.808	-0.894
1525	126.000	-0.919	-0.766	0.000	-78.808	2.236
1541	126.000	-0.944	-0.652	0.000	-78.808	13.648
1557	126.000	-1.002	-0.918	0.000	-78.808	-13.029
1573	126.000	-0.903	-0.641	0.000	-78.808	14.665
1589	126.000	-0.753	-0.582	0.000	-78.808	20.655
1605	126.000	-0.983	-0.929	0.000	-78.808	-14.117
1621	126.000	-0.587	-1.007	0.000	-78.808	-21.927
1637	126.000	-0.923	-0.745	0.000	-78.808	4.262
1653	126.000	-0.973	-0.669	0.000	-78.808	11.875
1669	126.000	-0.973	-0.798	0.000	-78.808	-0.953
1685	126.000	-0.905	-0.552	0.000	-78.808	23.606
1701	126.000	-0.678	-0.813	0.000	-78.808	-2.454
1717	126.000	-1.001	-0.816	0.000	-78.808	-2.781
1733	126.000	-0.942	-0.621	0.000	-78.808	16.681
1749	126.000	-0.929	-0.574	0.000	-78.808	21.437
1765	126.000	-1.045	-0.991	0.000	-78.808	-20.298
1781	126.000	-0.990	-0.805	0.000	-78.808	-1.695
1797	126.000	-1.037	-0.951	0.000	-78.808	-16.260
1813	126.000	-0.850	-0.581	0.000	-78.808	20.710
1829	126.000	-0.881	-0.607	0.000	-78.808	18.152
1845	126.000	-0.989	-0.887	0.000	-78.808	-9.876
1861	126.000	-0.982	-0.746	0.000	-78.808	4.194
1877	126.000	-0.965	-0.995	0.000	-78.808	-20.685
1893	126.000	-1.039	-1.016	0.000	-78.808	-22.790
1909	126.000	-1.057	-0.998	0.000	-78.808	-20.984
1925	126.000	-0.971	-0.841	0.000	-78.808	-5.258
1941	126.000	-0.768	-0.856	0.000	-78.808	-6.753
1957	126.000	-1.018	-0.850	0.000	-78.808	-6.237
1973	126.000	-1.008	-0.725	0.000	-78.808	6.277
1989	126.000	-0.711	-0.766	0.000	-78.808	2.193
2005	126.000	-0.978	-0.879	0.000	-78.808	-9.095
2021	126.000	-0.779	-0.648	0.000	-78.808	14.056
2037	126.000	-0.920	-1.021	0.000	-78.808	-23.334
2053	126.000	-0.993	-0.918	0.000	-78.808	-12.953
2069	126.000	-0.719	-0.612	0.000	-78.808	17.656
2085	126.000	-0.971	-0.787	0.000	-78.808	0.086
2101	126.000	-0.965	-0.571	0.000	-78.808	21.731
2117	126.000	-0.951	-0.907	0.000	-78.808	-11.894
2133	126.000	-1.018	-0.652	0.000	-78.808	13.582
2149	126.000	-0.538	-0.623	0.000	-78.808	16.535
2165	126.000	-0.962	-0.926	0.000	-78.808	-13.811
2181	126.000	-0.858	-0.583	0.000	-78.808	20.539
2197	126.000	-0.974	-0.821	0.000	-78.808	-3.325
2213	126.000	-1.038	-0.872	0.000	-78.808	-8.429
2229	126.000	-0.927	-0.588	0.000	-78.808	19.999
2245	126.000	-1.030	-1.001	0.000	-78.808	-21.256
2261	126.000	-1.008	-0.813	0.000	-78.808	-2.464
2277	126.000	-0.834	-0.584	0.000	-78.808	20.361
2293	126.000	-0.997	-0.786	0.000	-78.808	0.242
2309	126.000	-1.042	-0.806	0.000	-78.808	-1.825
2325	126.000	-0.948	-0.657	0.000	-78.808	13.074
2341	126.000	-0.680	-0.839	0.000	-78.808	-5.057
2357	126.000	-0.919	-0.591	0.000	-78.808	19.713
2373	126.000	-0.915	-0.655	0.000	-78.808	13.262
2389	126.000	-0.932	-0.578	0.000	-78.808	21.030
2405	126.000	-0.571	-0.604	0.000	-78.808	18.391
2421	126.000	-0.955	-0.779	0.000	-78.808	0.898
2437	126.000	-0.944	-0.563	0.000	-78.808	22.523
2453	126.000	-1.039	-0.996	0.000	-78.808	-20.761
2469	126.000	-0.968	-1.027	0.000	-78.808	-23.923
2485	126.000	-1.039	-0.748	0.000	-78.808	4.021
2501	126.000	-1.022	-0.627	0.000	-78.808	16.147
2517	126.000	-0.736	-0.940	0.000	-78.808	-15.149
