# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
220092	126.981
220204	126.981
220092	127.465
220204	127.465
220092	127.949
220204	127.949
220092	128.433
220204	128.434
220092	128.918
220204	128.918
220092	129.403
220204	129.403
140092	129.983
200396	129.983
220092	129.888
220204	129.888
141196	130.483
149660	130.483
220092	130.373
220204	130.373
40188	130.983
140220	130.983
149404	130.983
180796	130.983
220092	130.859
220204	130.859
80060	131.483
80460	131.483
180604	131.483
200124	131.483
200396	131.467
200444	131.483
200956	131.483
220204	131.345
20652	131.983
180092	132.483
220092	132.349
