# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
10	947.000	-0.955	-0.965	0.000	-75.823	-20.678
26	947.000	-1.023	-0.815	0.000	-78.324	-3.170
42	947.000	-0.991	-0.654	0.000	-76.634	11.193
58	947.000	-0.995	-0.908	0.000	-77.780	-13.000
74	947.000	-0.622	-0.564	0.000	-76.632	20.238
90	947.000	-1.003	-0.676	0.000	-77.767	10.159
106	947.000	-0.949	-0.782	0.000	-75.819	-2.350
122	947.000	-0.946	-0.686	0.000	-78.045	9.444
138	947.000	-0.928	-0.772	0.000	-76.522	-0.712
154	947.000	-0.986	-0.576	0.000	-77.734	20.158
170	947.000	-0.897	-0.620	0.000	-76.652	14.699
186	947.000	-0.906	-0.536	0.000	-75.793	22.228
202	947.000	-0.956	-0.782	0.000	-76.513	-1.712
218	947.000	-0.931	-0.918	0.000	-75.836	-15.949
234	947.000	-0.776	-0.789	0.000	-75.793	-3.115
250	947.000	-0.950	-0.709	0.000	-75.793	4.922
266	947.000	-1.003	-0.863	0.000	-75.796	-10.512
282	947.000	-1.008	-0.939	0.000	-75.793	-18.155
298	947.000	-0.936	-0.693	0.000	-75.793	6.452
314	947.000	-0.964	-0.622	0.000	-75.793	13.584
330	947.000	-0.979	-0.857	0.000	-75.800	-9.940
346	947.000	-0.906	-0.806	0.000	-77.317	-3.275
362	947.000	-0.960	-0.799	0.000	-77.346	-2.576
378	947.000	-0.947	-0.942	0.000	-76.460	-17.715
394	947.000	-0.960	-0.926	0.000	-75.803	-16.754
410	947.000	-1.014	-0.747	0.000	-76.545	1.895
426	947.000	-0.952	-0.753	0.000	-79.084	3.744
442	947.000	-0.891	-0.629	0.000	-75.816	12.921
458	947.000	-1.031	-0.839	0.000	-79.484	-4.428
474	947.000	-0.661	-0.708	0.000	-75.793	4.960
490	947.000	-0.945	-0.675	0.000	-75.796	8.322
506	947.000	-1.031	-0.903	0.000	-77.505	-12.801
522	947.000	-1.025	-0.989	0.000	-78.289	-20.647
538	947.000	-0.987	-0.981	0.000	-76.611	-21.456
554	947.000	-1.005	-0.983	0.000	-76.157	-22.156
570	947.000	-0.955	-0.592	0.000	-78.289	19.073
586	947.000	-0.654	-0.928	0.000	-75.817	-17.022
602	947.000	-0.971	-0.683	0.000	-79.280	10.951
618	947.000	-0.960	-0.554	0.000	-77.679	22.289
1258	947.000	-0.257	-0.329	0.000	-13.998	-18.907
1274	947.000	-0.111	0.112	0.000	-13.628	24.853
1290	947.000	-0.178	-0.044	0.000	-13.711	9.322
1306	947.000	-0.148	-0.161	0.000	-13.616	-2.496
1322	947.000	-0.166	-0.205	0.000	-13.430	-7.083
1338	947.000	-0.167	-0.194	0.000	-13.669	-5.744
1354	947.000	-0.139	-0.153	0.000	-13.696	-1.615
1370	947.000	-0.162	-0.273	0.000	-13.430	-13.884
1386	947.000	-0.157	-0.068	0.000	-13.552	6.741
1402	947.000	-0.137	-0.238	0.000	-13.553	-10.228
1418	947.000	-0.251	-0.267	0.000	-13.426	-13.297
1434	947.000	-0.192	-0.207	0.000	-13.637	-7.103
1450	947.000	-0.236	-0.311	0.000	-13.428	-17.709
1466	947.000	-0.176	-0.291	0.000	-13.431	-15.718
1482	947.000	-0.174	-0.252	0.000	-13.430	-11.818
1498	947.000	-0.153	-0.303	0.000	-13.427	-16.828
1514	947.000	-0.199	-0.243	0.000	-13.432	-10.833
1530	947.000	-0.176	-0.294	0.000	-13.701	-15.649
1546	947.000	-0.204	-0.220	0.000	-13.429	-8.616
1562	947.000	-0.185	-0.310	0.000	-13.437	-17.536
1578	947.000	-0.199	-0.335	0.000	-13.514	-19.981
1594	947.000	-0.136	0.015	0.000	-13.432	14.889
1610	947.000	-0.177	-0.356	0.000	-13.549	-22.085
1626	947.000	-0.111	0.016	0.000	-13.431	14.997
1642	947.000	-0.140	-0.348	0.000	-13.432	-21.336
1658	947.000	-0.200	-0.263	0.000	-13.654	-12.669
1674	947.000	-0.105	-0.101	0.000	-13.432	3.359
1690	947.000	-0.158	-0.075	0.000	-13.601	6.120
1706	947.000	-0.203	-0.275	0.000	-13.538	-13.933
1722	947.000	-0.212	-0.337	0.000	-13.430	-20.283
1738	947.000	-0.175	-0.136	0.000	-13.430	-0.159
1754	947.000	-0.178	-0.348	0.000	-13.683	-21.103
1770	947.000	-0.219	-0.233	0.000	-13.520	-9.753
1786	947.000	-0.161	-0.202	0.000	-13.527	-6.668
1802	947.000	-0.224	-0.269	0.000	-13.747	-13.191
1818	947.000	-0.079	-0.016	0.000	-13.444	11.883
1834	947.000	-0.129	-0.013	0.000	-13.832	12.553
1850	947.000	-0.237	-0.379	0.000	-13.687	-24.251
1866	947.000	-0.136	0.053	0.000	-13.521	18.807
