# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
4	126.000	-1.039	-1.034	0.000	-78.849	-24.511
20	126.000	-1.060	-1.006	0.000	-79.870	-20.768
36	126.000	-1.015	-0.885	0.000	-80.332	-8.139
52	126.000	-0.904	-0.551	0.000	-78.808	23.731
68	126.000	-1.005	-0.668	0.000	-81.338	14.577
84	126.000	-0.579	-0.698	0.000	-79.527	9.684
100	126.000	-0.969	-0.718	0.000	-78.824	7.042
116	126.000	-0.989	-0.550	0.000	-79.154	24.144
132	126.000	-1.015	-0.990	0.000	-78.808	-20.211
148	126.000	-0.690	-0.931	0.000	-79.580	-13.522
164	126.000	-0.991	-0.917	0.000	-79.748	-11.950
180	126.000	-1.115	-1.023	0.000	-82.706	-19.615
196	126.000	-1.002	-0.994	0.000	-78.842	-20.509
212	126.000	-0.719	-0.932	0.000	-80.540	-12.652
228	126.000	-0.964	-0.578	0.000	-80.332	22.577
244	126.000	-0.704	-0.847	0.000	-78.828	-5.848
260	126.000	-1.020	-1.018	0.000	-78.865	-22.912
276	126.000	-1.009	-0.728	0.000	-79.452	6.686
292	126.000	-0.970	-0.823	0.000	-80.342	-1.944
308	126.000	-1.048	-1.016	0.000	-78.839	-22.779
324	126.000	-0.553	3.999	0.000	-80.847	-19.293
340	126.000	-1.006	-0.580	0.000	-79.543	21.548
356	126.000	-1.015	-0.812	0.000	-78.844	-2.356
372	126.000	-0.972	-0.899	0.000	-79.550	-10.351
388	126.000	-0.979	-0.982	0.000	-78.808	-19.390
404	126.000	-0.935	-0.878	0.000	-78.863	-8.935
420	126.000	-0.983	-0.832	0.000	-79.609	-3.594
436	126.000	-0.977	-0.650	0.000	-80.322	15.302
452	126.000	-0.769	-0.982	0.000	-80.802	-17.387
468	126.000	-1.030	-0.911	0.000	-78.808	-12.252
484	126.000	-1.036	-0.988	0.000	-79.527	-19.291
500	126.000	-1.018	-0.763	0.000	-78.845	2.506
516	126.000	-1.029	-0.840	0.000	-79.154	-4.814
532	126.000	-0.946	-0.564	0.000	-78.808	22.366
548	126.000	-1.034	-0.635	0.000	-79.542	16.089
564	126.000	-1.003	-0.839	0.000	-79.792	-4.090
580	126.000	-0.989	-0.908	0.000	-78.808	-11.978
596	126.000	-1.023	-0.716	0.000	-78.808	7.216
612	126.000	-1.062	-0.845	0.000	-78.808	-5.666
628	126.000	-0.878	-0.677	0.000	-78.808	11.101
644	126.000	-1.021	-1.021	0.000	-78.808	-23.336
660	126.000	-1.005	-0.899	0.000	-78.831	-11.068
676	126.000	-1.048	-1.000	0.000	-79.186	-20.834
692	126.000	-0.984	-0.839	0.000	-78.808	-5.104
708	126.000	-0.534	-1.026	0.000	-78.815	-23.772
724	126.000	-0.991	-0.840	0.000	-78.850	-5.100
740	126.000	-0.946	-0.561	0.000	-78.808	22.719
756	126.000	-1.075	-0.998	0.000	-78.808	-20.974
772	126.000	-1.038	-0.951	0.000	-78.808	-16.298
788	126.000	-1.001	-0.584	0.000	-78.808	20.417
804	126.000	-0.850	-0.811	0.000	-78.808	-2.299
820	126.000	-1.000	-0.756	0.000	-78.808	3.197
836	126.000	-0.966	-1.014	0.000	-78.808	-22.588
852	126.000	-0.986	-0.993	0.000	-78.808	-20.451
868	126.000	-0.955	-0.676	0.000	-78.808	11.161
884	126.000	-1.002	-0.980	0.000	-78.808	-19.191
900	126.000	-0.977	-0.908	0.000	-78.808	-11.992
916	126.000	-0.879	-0.779	0.000	-78.808	0.896
