# NEST version: 3.6.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms	V_m	I_tot	I_exc	I_inh	I_noise
7	126.000	-0.955	-0.570	0.000	-81.345	24.308
23	126.000	-1.048	-0.748	0.000	-81.042	6.245
39	126.000	-1.082	-0.913	0.000	-80.748	-10.591
55	126.000	-1.011	-0.933	0.000	-78.808	-14.520
71	126.000	-0.951	-0.811	0.000	-78.846	-2.234
87	126.000	-0.937	-0.609	0.000	-78.808	17.955
103	126.000	-1.040	-0.711	0.000	-78.865	7.750
119	126.000	-1.054	-0.913	0.000	-79.559	-11.745
135	126.000	-1.007	-0.752	0.000	-81.652	6.429
151	126.000	-1.031	-1.041	0.000	-79.566	-24.580
167	126.000	-1.021	-0.687	0.000	-80.338	11.688
183	126.000	-1.025	-0.953	0.000	-81.379	-13.885
199	126.000	-1.030	-0.837	0.000	-78.824	-4.841
215	126.000	-0.931	-0.602	0.000	-78.808	18.622
231	126.000	-1.011	-0.689	0.000	-78.808	9.919
247	126.000	-0.998	-0.613	0.000	-80.796	19.520
263	126.000	-1.004	-0.902	0.000	-80.369	-9.880
279	126.000	-0.924	-0.943	0.000	-81.679	-12.591
295	126.000	-0.971	-1.037	0.000	-78.828	-24.872
311	126.000	-0.938	-0.809	0.000	-79.863	-1.023
327	126.000	-0.533	4.030	0.000	-81.311	-15.717
343	126.000	-1.004	-0.659	0.000	-78.842	12.929
359	126.000	-1.021	-1.013	0.000	-78.871	-22.433
375	126.000	-0.969	-1.032	0.000	-80.361	-22.823
391	126.000	-0.714	-0.820	0.000	-81.327	-0.654
407	126.000	-0.938	-0.839	0.000	-78.880	-4.984
423	126.000	-1.048	-1.021	0.000	-80.889	-21.237
439	126.000	-1.042	-1.045	0.000	-79.527	-24.968
455	126.000	-0.965	-0.745	0.000	-78.830	4.357
471	126.000	-0.977	-1.030	0.000	-78.808	-24.154
487	126.000	-0.971	-0.677	0.000	-78.808	11.127
503	126.000	-0.496	3.971	0.000	-78.842	-24.016
519	126.000	-0.963	-0.630	0.000	-79.559	16.519
535	126.000	-0.945	-0.622	0.000	-79.150	16.955
551	126.000	-1.050	-0.895	0.000	-79.547	-9.978
567	126.000	-1.009	-0.681	0.000	-78.828	10.693
583	126.000	-0.981	-0.852	0.000	-78.808	-6.411
599	126.000	-1.038	-0.948	0.000	-78.808	-15.995
615	126.000	-1.026	-0.953	0.000	-78.808	-16.478
631	126.000	-0.846	-0.838	0.000	-78.808	-4.955
647	126.000	-0.970	-0.856	0.000	-78.808	-6.792
663	126.000	-0.618	-0.679	0.000	-78.824	10.939
679	126.000	-1.020	-0.850	0.000	-78.808	-6.233
695	126.000	-1.001	-1.018	0.000	-78.808	-22.978
711	126.000	-0.974	-0.566	0.000	-78.808	22.187
727	126.000	-0.957	-0.548	0.000	-78.808	24.014
743	126.000	-1.003	-0.613	0.000	-78.808	17.513
759	126.000	-0.921	-0.721	0.000	-78.808	6.752
775	126.000	-0.973	-0.763	0.000	-78.828	2.515
791	126.000	-0.975	-0.591	0.000	-78.808	19.755
807	126.000	-0.947	-0.663	0.000	-78.808	12.519
823	126.000	-1.016	-0.843	0.000	-78.834	-5.493
839	126.000	-0.957	-0.893	0.000	-78.808	-10.482
855	126.000	-1.002	-1.021	0.000	-78.808	-23.324
871	126.000	-0.941	-0.722	0.000	-78.808	6.586
887	126.000	-1.010	-1.010	0.000	-78.808	-22.242
903	126.000	-0.742	-0.669	0.000	-78.808	11.940
919	126.000	-0.504	4.166	1.000	-78.808	-4.620
935	126.000	-0.980	-0.814	0.000	-78.808	-2.622
951	126.000	-0.969	-0.550	0.000	-78.808	23.794
967	126.000	-0.978	-0.706	0.000	-78.808	8.198
983	126.000	-0.996	-0.874	0.000	-78.808	-8.583
999	126.000	-0.898	-0.686	0.000	-78.808	10.219
1015	126.000	-1.019	-0.785	0.000	-78.808	0.351
1031	126.000	-0.724	-0.685	0.000	-78.808	10.339
1047	126.000	-0.597	-0.754	0.000	-78.808	3.395
1063	126.000	-1.011	-0.815	0.000	-78.808	-2.735
1079	126.000	-1.004	-0.986	0.000	-78.808	-19.797
1095	126.000	-0.979	-0.960	0.000	-78.808	-17.168
1111	126.000	-0.966	-0.728	0.000	-78.808	5.991
1127	126.000	-1.026	-0.748	0.000	-78.808	3.982
1143	126.000	-0.964	-0.704	0.000	-78.808	8.418
1159	126.000	-0.954	-0.940	0.000	-78.808	-15.177
1175	126.000	-0.959	-0.673	0.000	-78.808	11.487
1191	126.000	-0.991	-0.869	0.000	-78.808	-8.052
1207	126.000	-0.953	-0.693	0.000	-78.808	9.461
1223	126.000	-0.933	-0.703	0.000	-78.808	8.511
1239	126.000	-0.946	-0.930	0.000	-78.808	-14.162
1255	126.000	-0.624	-0.741	0.000	-78.808	4.679
1271	126.000	-0.948	-0.672	0.000	-78.808	11.635
1287	126.000	-1.032	-0.831	0.000	-78.808	-4.319
1303	126.000	-1.023	-1.009	0.000	-78.808	-22.093
1319	126.000	-0.977	-0.831	0.000	-78.808	-4.334
1335	126.000	-0.945	-0.679	0.000	-78.808	10.938
1351	126.000	-0.977	-0.853	0.000	-78.808	-6.447
1367	126.000	-0.971	-0.830	0.000	-78.808	-4.217
1383	126.000	-1.055	-0.848	0.000	-78.808	-5.980
1399	126.000	-0.959	-0.990	0.000	-78.808	-20.158
1415	126.000	-0.817	-0.658	0.000	-78.808	13.013
1431	126.000	-0.982	-0.575	0.000	-78.808	21.353
1447	126.000	-0.993	-0.910	0.000	-78.808	-12.202
1463	126.000	-0.962	-0.887	0.000	-78.808	-9.941
1479	126.000	-0.959	-0.567	0.000	-78.808	22.084
1495	126.000	-0.936	-0.773	0.000	-78.808	1.488
1511	126.000	-1.019	-0.876	0.000	-78.808	-8.767
1527	126.000	-0.944	-0.690	0.000	-78.808	9.848
1543	126.000	-0.946	-0.643	0.000	-78.808	14.487
1559	126.000	-0.950	-0.541	0.000	-78.808	24.741
1575	126.000	-0.924	-0.621	0.000	-78.808	16.706
1591	126.000	-0.967	-0.559	0.000	-78.808	22.863
1607	126.000	-0.975	-0.654	0.000	-78.808	13.427
1623	126.000	-0.965	-0.746	0.000	-78.808	4.203
1639	126.000	-0.986	-0.841	0.000	-78.808	-5.245
1655	126.000	-0.940	-0.575	0.000	-78.808	21.343
1671	126.000	-0.957	-0.683	0.000	-78.808	10.535
1687	126.000	-0.955	-0.617	0.000	-78.808	17.143
1703	126.000	-0.931	-0.727	0.000	-78.808	6.110
1719	126.000	-1.013	-0.928	0.000	-78.808	-13.975
1735	126.000	-1.007	-0.630	0.000	-78.808	15.779
1751	126.000	-0.931	-0.850	0.000	-78.808	-6.231
1767	126.000	-0.973	-0.853	0.000	-78.808	-6.518
1783	126.000	-0.943	-0.539	0.000	-78.808	24.930
1799	126.000	-0.962	-0.555	0.000	-78.808	23.281
1815	126.000	-0.962	-0.611	0.000	-78.808	17.741
1831	126.000	-0.942	-0.565	0.000	-78.808	22.285
1847	126.000	-0.905	-0.644	0.000	-78.808	14.425
1863	126.000	-0.973	-0.843	0.000	-78.808	-5.477
1879	126.000	-0.976	-0.833	0.000	-78.808	-4.535
1895	126.000	-0.922	-0.590	0.000	-78.808	19.805
1911	126.000	-1.040	-0.986	0.000	-78.808	-19.829
1927	126.000	-0.641	-0.922	0.000	-78.808	-13.411
1943	126.000	-0.911	-0.552	0.000	-78.808	23.610
1959	126.000	-0.920	-0.612	0.000	-78.808	17.558
1975	126.000	-0.991	-0.853	0.000	-78.808	-6.490
1991	126.000	-0.862	-0.739	0.000	-78.808	4.910
2007	126.000	-0.979	-0.544	0.000	-78.808	24.442
2023	126.000	-0.998	-0.975	0.000	-78.808	-18.663
2039	126.000	-0.995	-0.941	0.000	-78.808	-15.306
2055	126.000	-1.049	-0.966	0.000	-78.808	-17.817
2071	126.000	-0.935	-0.642	0.000	-78.808	14.646
2087	126.000	-0.862	-0.710	0.000	-78.808	7.820
2103	126.000	-0.996	-0.906	0.000	-78.808	-11.840
2119	126.000	-0.972	-0.594	0.000	-78.808	19.367
2135	126.000	-0.949	-0.882	0.000	-78.808	-9.360
2151	126.000	-1.005	-1.013	0.000	-78.808	-22.526
2167	126.000	-0.979	-0.645	0.000	-78.808	14.266
2183	126.000	-0.958	-0.936	0.000	-78.808	-14.794
2199	126.000	-0.941	-0.803	0.000	-78.808	-1.454
2215	126.000	-0.927	-0.655	0.000	-78.808	13.279
2231	126.000	-0.974	-0.771	0.000	-78.808	1.751
2247	126.000	-1.014	-0.668	0.000	-78.808	12.020
2263	126.000	-0.930	-0.580	0.000	-78.808	20.800
2279	126.000	-0.915	-0.610	0.000	-78.808	17.777
2295	126.000	-0.937	-0.888	0.000	-78.808	-10.001
2311	126.000	-1.030	-0.817	0.000	-78.808	-2.874
2327	126.000	-0.937	-0.580	0.000	-78.808	20.802
2343	126.000	-0.992	-0.588	0.000	-78.808	20.008
2359	126.000	-0.958	-0.941	0.000	-78.808	-15.316
2375	126.000	-1.005	-0.832	0.000	-78.808	-4.424
2391	126.000	-0.932	-0.602	0.000	-78.808	18.656
2407	126.000	-1.021	-0.986	0.000	-78.808	-19.785
2423	126.000	-0.967	-0.958	0.000	-78.808	-17.011
2439	126.000	-0.947	-0.653	0.000	-78.808	13.490
2455	126.000	-1.015	-0.988	0.000	-78.808	-20.035
2471	126.000	-0.999	-0.775	0.000	-78.808	1.297
2487	126.000	-0.967	-0.915	0.000	-78.808	-12.684
2503	126.000	-1.008	-1.031	0.000	-78.808	-24.320
2519	126.000	-0.967	-0.856	0.000	-78.808	-6.820
2535	126.000	-0.937	-0.670	0.000	-78.808	11.817
2551	126.000	-0.922	-0.584	0.000	-78.808	20.448
2567	126.000	-0.988	-0.952	0.000	-78.808	-16.428
